dataset,model,seed,event_id,available_future_steps,horizon_steps,horizon_seconds,mae_acc,rmse_acc,mae_spacing,rmse_spacing,mae_speed,collision,collision_step,unsafe_event,unsafe_frames,unsafe_frame_rate,unsafe_thw_threshold_seconds,thw_moving_frames,minimum_predicted_thw,negative_speed_attempts,negative_speed_attempt_rate,overspeed_attempts,overspeed_attempt_rate,numerical_failure,minimum_predicted_spacing,router_mean_Mamba,router_std_Mamba,router_top1_fraction_Mamba,router_mean_Gipps,router_std_Gipps,router_top1_fraction_Gipps,router_mean_GM,router_std_GM,router_top1_fraction_GM,router_mean_FVD,router_std_FVD,router_top1_fraction_FVD,router_mean_Wiedemann,router_std_Wiedemann,router_top1_fraction_Wiedemann,router_mean_NETSIM,router_std_NETSIM,router_top1_fraction_NETSIM,router_mean_Mod_NETSIM,router_std_Mod_NETSIM,router_top1_fraction_Mod_NETSIM,router_mean_Fritzsche,router_std_Fritzsche,router_top1_fraction_Fritzsche,contribution_mean_Mamba,contribution_std_Mamba,contribution_mean_Gipps,contribution_std_Gipps,contribution_mean_GM,contribution_std_GM,contribution_mean_FVD,contribution_std_FVD,contribution_mean_Wiedemann,contribution_std_Wiedemann,contribution_mean_NETSIM,contribution_std_NETSIM,contribution_mean_Mod_NETSIM,contribution_std_Mod_NETSIM,contribution_mean_Fritzsche,contribution_std_Fritzsche,contribution_mean_Transformer_shared,contribution_std_Transformer_shared,contribution_mean_IDM_shared,contribution_std_IDM_shared,scene_soft_mean_1,scene_hard_fraction_1,scene_soft_mean_2,scene_hard_fraction_2,scene_soft_mean_3,scene_hard_fraction_3,scene_soft_mean_4,scene_hard_fraction_4,evaluation_gpu_local,evaluation_gpu_physical
NGSIM,MoE_OpenLoop,73,0,590,590,59.0,0.6697393655776978,0.8650332093238831,4.375357151031494,5.089423179626465,0.791331946849823,0,-1,1,1,0.001694915254237288,2.0,590,1.9990558624267578,0,0.0,0,0.0,0,11.413544654846191,0.03836022689938545,0.12750977277755737,0.0,0.22087746858596802,0.25271832942962646,0.21525423228740692,0.21391801536083221,0.25048670172691345,0.27796611189842224,0.0739714726805687,0.17225316166877747,0.008474576286971569,0.23710842430591583,0.2488134354352951,0.27627119421958923,0.08462128788232803,0.1862298995256424,0.02711864374577999,0.10762320458889008,0.21090859174728394,0.19491524994373322,0.023520026355981827,0.10162763297557831,0.0,0.0028380255680531263,0.010576819069683552,0.013386963866651058,0.030100349336862564,0.011030308902263641,0.01784197799861431,0.020249029621481895,0.0629258006811142,0.04742264002561569,0.060498714447021484,3.035799389650151e-09,1.825172191161073e-08,0.020951339974999428,0.0987599715590477,0.013238823041319847,0.0645996704697609,0.42832401394844055,0.1690538078546524,0.4425586760044098,0.17601963877677917,0.7250133156776428,1.0,0.07044576853513718,0.0,0.12081637978553772,0.0,0.08372462540864944,0.0,0,5
NGSIM,MoE_OpenLoop,73,1,415,415,41.5,0.4324336647987366,0.5656220316886902,6.658167839050293,7.223170757293701,0.6576705574989319,0,-1,1,17,0.04096385542168675,2.0,415,1.8302878141403198,0,0.0,0,0.0,0,6.967449188232422,0.007556925993412733,0.057701971381902695,0.0,0.20076970756053925,0.2524593472480774,0.3301204741001129,0.3053874969482422,0.24328380823135376,0.2939758896827698,0.12254460901021957,0.20936761796474457,0.014457831159234047,0.1897050440311432,0.24085628986358643,0.1469879448413849,0.1265246421098709,0.21882636845111847,0.15180723369121552,0.040775593370199203,0.13883769512176514,0.06265060603618622,0.006736045703291893,0.05561504885554314,0.0,0.00022131417063064873,0.001698042149655521,0.01950019784271717,0.03610450029373169,0.026152631267905235,0.041470546275377274,0.03284475579857826,0.07706429064273834,0.0531226247549057,0.08797141909599304,2.764565520951834e-10,2.059826087474903e-09,0.004147587809711695,0.02387484349310398,0.0009488504147157073,0.009858171455562115,0.4276200532913208,0.18159911036491394,0.43544209003448486,0.13885164260864258,0.7147876620292664,1.0,0.07191716879606247,0.0,0.13231052458286285,0.0,0.08098427951335907,0.0,0,5
NGSIM,MoE_OpenLoop,73,2,458,458,45.800000000000004,0.595211386680603,0.7657222747802734,4.401475429534912,4.730956554412842,0.4240083396434784,0,-1,1,163,0.3558951965065502,2.0,458,1.483931064605713,0,0.0,0,0.0,0,9.047181129455566,0.009266489185392857,0.06545162200927734,0.0,0.2969644069671631,0.2571960985660553,0.4606986939907074,0.16023559868335724,0.2299065887928009,0.11135371029376984,0.3035721182823181,0.2390950620174408,0.25764191150665283,0.0,0.0,0.0,0.1530616730451584,0.2295466810464859,0.12227074056863785,0.07689967751502991,0.17955714464187622,0.04803493618965149,0.0,0.0,0.0,2.620863597257994e-05,0.00018750596791505814,0.016451017931103706,0.021542733535170555,0.018523359671235085,0.04320822283625603,0.033270031213760376,0.05761978402733803,0.0,0.0,1.2347862821115996e-07,1.0740493507910287e-06,9.288329749779223e-08,6.088500299483712e-07,0.0,0.0,0.4842086136341095,0.2099408209323883,0.4475204646587372,0.20497456192970276,0.6841215491294861,1.0,0.07220062613487244,0.0,0.1718604415655136,0.0,0.07181766629219055,0.0,2,7
NGSIM,MoE_OpenLoop,73,3,507,507,50.7,0.5106282234191895,0.6922705173492432,7.9276580810546875,8.64155101776123,0.5969577431678772,0,-1,1,36,0.07100591715976332,2.0,507,1.8639477491378784,0,0.0,0,0.0,0,12.631003379821777,0.0221647247672081,0.1016993448138237,0.0,0.23398621380329132,0.2571046054363251,0.3826429843902588,0.28482815623283386,0.25147920846939087,0.43589743971824646,0.11236780136823654,0.2020222693681717,0.009861933067440987,0.158176451921463,0.2298680990934372,0.09664694219827652,0.18560925126075745,0.23979079723358154,0.0749506875872612,0.0028673631604760885,0.03716527670621872,0.0,0.0,0.0,0.0,0.0011435119668021798,0.005668921396136284,0.014254927635192871,0.026163507252931595,0.018150929361581802,0.039718206971883774,0.025985144078731537,0.0626230388879776,0.0392749197781086,0.0641574040055275,7.960533565665173e-08,9.02591921203566e-07,3.608852854140171e-13,4.6777477724635474e-12,0.0,0.0,0.4347915053367615,0.18181806802749634,0.46639904379844666,0.1823321133852005,0.717911958694458,1.0,0.07099252939224243,0.0,0.12985654175281525,0.0,0.08123883605003357,0.0,2,7
NGSIM,MoE_OpenLoop,73,4,136,136,13.600000000000001,0.8338214159011841,0.9955518841743469,5.475449085235596,6.577134609222412,0.8863091468811035,0,-1,0,0,0.0,2.0,136,2.333055257797241,0,0.0,0,0.0,0,50.58889389038086,0.0,0.0,0.0,0.5395414233207703,0.012669463641941547,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4604586660861969,0.012678281404078007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012904978357255459,0.00872503686696291,0.0,0.0,0.0,0.0,0.0,0.0,2.7715344938766123e-14,1.18613005159994e-13,0.0,0.0,0.0,0.0,0.5039467811584473,0.16163381934165955,0.48314806818962097,0.16111570596694946,0.7406585812568665,1.0,0.07218451797962189,0.0,0.10434526205062866,0.0,0.08281166106462479,0.0,1,6
NGSIM,MoE_OpenLoop,73,5,436,436,43.6,0.6721126437187195,0.8579776287078857,2.917079210281372,3.5002334117889404,0.6003730893135071,0,-1,0,0,0.0,2.0,436,2.0951266288757324,0,0.0,0,0.0,0,8.230755805969238,0.028390340507030487,0.11275368183851242,0.0,0.19831901788711548,0.24947728216648102,0.3096330165863037,0.2909344732761383,0.24768584966659546,0.24770642817020416,0.08319539576768875,0.18407964706420898,0.0458715595304966,0.21956691145896912,0.24550043046474457,0.16284403204917908,0.1274583339691162,0.21812446415424347,0.17201834917068481,0.03829796239733696,0.13614848256111145,0.06192660704255104,0.013837551698088646,0.07893401384353638,0.0,0.0007633264758624136,0.003062461270019412,0.018458155915141106,0.04128415510058403,0.02065690979361534,0.03720385581254959,0.014868717640638351,0.04921526834368706,0.06543649733066559,0.0895269587635994,3.1427833668828953e-09,4.552834909077319e-08,0.0041161044500768185,0.02501290664076805,0.0040975771844387054,0.029086947441101074,0.3750716745853424,0.1932794749736786,0.49653106927871704,0.1707162857055664,0.7169513702392578,1.0,0.07098409533500671,0.0,0.13268139958381653,0.0,0.07938334345817566,0.0,2,7
NGSIM,MoE_OpenLoop,73,6,443,443,44.300000000000004,0.6636737585067749,0.8098286390304565,5.066225051879883,5.844324588775635,0.8061250448226929,0,-1,1,35,0.07900677200902935,2.0,443,1.8152732849121094,0,0.0,0,0.0,0,4.268601894378662,0.013855569064617157,0.07969705760478973,0.0,0.2785361707210541,0.25301066040992737,0.3656884729862213,0.2488149106502533,0.2462078034877777,0.15349887311458588,0.08978231251239777,0.1912936121225357,0.08803611993789673,0.17832781374454498,0.24201633036136627,0.2753950357437134,0.08916465938091278,0.18994295597076416,0.022573363035917282,0.06988026946783066,0.174934521317482,0.09480812400579453,0.03163837641477585,0.11956032365560532,0.0,0.0003281685640104115,0.001949372235685587,0.02224794588983059,0.04407911375164986,0.024697400629520416,0.04370075836777687,0.009864314459264278,0.031300801783800125,0.024797607213258743,0.05102124065160751,1.0470315281452258e-08,8.147262775537456e-08,0.0037386780604720116,0.022946981713175774,0.01980569213628769,0.082972951233387,0.4202266037464142,0.17122818529605865,0.47429361939430237,0.1585545837879181,0.7072450518608093,1.0,0.07173160463571548,0.0,0.1423952728509903,0.0,0.07862794399261475,0.0,1,6
NGSIM,MoE_OpenLoop,73,7,392,392,39.2,0.5144380331039429,0.6980218291282654,5.099072456359863,5.891333103179932,0.5434260964393616,0,-1,1,80,0.20408163265306123,2.0,392,1.4335728883743286,0,0.0,0,0.0,0,6.288573741912842,0.0,0.0,0.0,0.42978528141975403,0.20112954080104828,0.6811224222183228,0.27226710319519043,0.23879468441009521,0.09693877398967743,0.0763266533613205,0.176468625664711,0.0892857164144516,0.17001329362392426,0.23220495879650116,0.11734694242477417,0.051607757806777954,0.15102040767669678,0.015306122601032257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024403991177678108,0.02929747849702835,0.03012089803814888,0.04942857101559639,0.006636856123805046,0.022728530690073967,0.04115913435816765,0.07507375627756119,6.625761050926826e-10,2.1258377280730656e-09,0.0,0.0,0.0,0.0,0.4552212059497833,0.17727547883987427,0.4424576163291931,0.15144282579421997,0.685325026512146,1.0,0.07363740354776382,0.0,0.16435617208480835,0.0,0.07668138295412064,0.0,0,5
NGSIM,MoE_OpenLoop,73,8,516,516,51.6,0.46448829770088196,0.6346928477287292,3.189145803451538,3.914842128753662,0.4603883922100067,0,-1,0,0,0.0,2.0,516,2.2156982421875,0,0.0,0,0.0,0,9.402549743652344,0.021811340004205704,0.10099101066589355,0.0,0.19985134899616241,0.24625226855278015,0.26744186878204346,0.39304012060165405,0.21191726624965668,0.5058139562606812,0.051391568034887314,0.15033523738384247,0.011627906933426857,0.13710543513298035,0.21943113207817078,0.06782945990562439,0.16945229470729828,0.23459351062774658,0.11627907305955887,0.027347730472683907,0.1142059713602066,0.03100775182247162,0.0,0.0,0.0,0.0006331262411549687,0.0030462630093097687,0.017170334234833717,0.03819479048252106,0.03627091646194458,0.04740912839770317,0.011179216206073761,0.04648777097463608,0.05443977192044258,0.09711118042469025,6.2243397103145526e-09,4.883072435291069e-08,0.002453398425132036,0.02037055417895317,0.0,0.0,0.40519869327545166,0.18893049657344818,0.47265443205833435,0.1504315435886383,0.7190572619438171,1.0,0.07085739076137543,0.0,0.13032370805740356,0.0,0.07976162433624268,0.0,2,7
NGSIM,MoE_OpenLoop,73,9,481,481,48.1,0.5778304934501648,0.7716773152351379,6.855835437774658,8.316606521606445,0.6045347452163696,0,-1,0,0,0.0,2.0,481,2.012798309326172,0,0.0,0,0.0,0,13.267704010009766,0.0,0.0,0.0,0.2921936810016632,0.2598470449447632,0.4802494943141937,0.33486443758010864,0.23023974895477295,0.2557172477245331,0.133985698223114,0.21592196822166443,0.07068607211112976,0.03969645872712135,0.1319628357887268,0.018711019307374954,0.18795274198055267,0.24201759696006775,0.1683991700410843,0.011307098902761936,0.07391670346260071,0.006237006280571222,0.0,0.0,0.0,0.0,0.0,0.014479754492640495,0.01695716381072998,0.025743596255779266,0.04141537472605705,0.01860080659389496,0.04895273223519325,0.017579510807991028,0.07082499563694,5.519618984095587e-09,2.7639920574529242e-08,1.7552888031957536e-09,1.4002405457347322e-08,0.0,0.0,0.47140470147132874,0.18961122632026672,0.4521917998790741,0.18110902607440948,0.703370988368988,1.0,0.06989477574825287,0.0,0.1541750133037567,0.0,0.07255906611680984,0.0,2,7
