dataset,model,seed,event_id,available_future_steps,horizon_steps,horizon_seconds,mae_acc,rmse_acc,mae_spacing,rmse_spacing,mae_speed,collision,collision_step,unsafe_event,unsafe_frames,unsafe_frame_rate,unsafe_thw_threshold_seconds,thw_moving_frames,minimum_predicted_thw,negative_speed_attempts,negative_speed_attempt_rate,overspeed_attempts,overspeed_attempt_rate,numerical_failure,minimum_predicted_spacing,router_mean_Mamba,router_std_Mamba,router_top1_fraction_Mamba,router_mean_Gipps,router_std_Gipps,router_top1_fraction_Gipps,router_mean_GM,router_std_GM,router_top1_fraction_GM,router_mean_FVD,router_std_FVD,router_top1_fraction_FVD,router_mean_Wiedemann,router_std_Wiedemann,router_top1_fraction_Wiedemann,router_mean_NETSIM,router_std_NETSIM,router_top1_fraction_NETSIM,router_mean_Mod_NETSIM,router_std_Mod_NETSIM,router_top1_fraction_Mod_NETSIM,router_mean_Fritzsche,router_std_Fritzsche,router_top1_fraction_Fritzsche,contribution_mean_Mamba,contribution_std_Mamba,contribution_mean_Gipps,contribution_std_Gipps,contribution_mean_GM,contribution_std_GM,contribution_mean_FVD,contribution_std_FVD,contribution_mean_Wiedemann,contribution_std_Wiedemann,contribution_mean_NETSIM,contribution_std_NETSIM,contribution_mean_Mod_NETSIM,contribution_std_Mod_NETSIM,contribution_mean_Fritzsche,contribution_std_Fritzsche,contribution_mean_Transformer_shared,contribution_std_Transformer_shared,contribution_mean_IDM_shared,contribution_std_IDM_shared,scene_soft_mean_1,scene_hard_fraction_1,scene_soft_mean_2,scene_hard_fraction_2,scene_soft_mean_3,scene_hard_fraction_3,scene_soft_mean_4,scene_hard_fraction_4,evaluation_gpu_local,evaluation_gpu_physical
NGSIM,MoE_OpenLoop,17,0,590,590,59.0,0.6892938613891602,0.9174606800079346,3.3567495346069336,3.7580912113189697,0.8314753770828247,0,-1,0,0,0.0,2.0,590,2.1159865856170654,0,0.0,0,0.0,0,10.024886131286621,0.04130495712161064,0.13304123282432556,0.008474576286971569,0.3074694275856018,0.23406526446342468,0.13898305594921112,0.01647414080798626,0.08797874301671982,0.003389830468222499,0.12295813113451004,0.2197684496641159,0.18813559412956238,0.1443130075931549,0.23081153631210327,0.18983051180839539,0.05524188652634621,0.1470881551504135,0.0,0.2872703969478607,0.2599935531616211,0.43220338225364685,0.024968115612864494,0.10987867414951324,0.03728813678026199,0.0018151256954297423,0.008779331110417843,0.02180413156747818,0.04745209217071533,0.0013406368670985103,0.008892999030649662,0.021454477682709694,0.04667890816926956,0.024658776819705963,0.04596222937107086,8.289035235975462e-08,1.3299346619533026e-06,4.1349449020344764e-07,6.62547290630755e-06,0.013309478759765625,0.062119439244270325,0.46623989939689636,0.1690123826265335,0.4493769705295563,0.16933009028434753,0.7606746554374695,1.0,0.13574977219104767,0.0,0.027964217588305473,0.0,0.07561155408620834,0.0,0,5
NGSIM,MoE_OpenLoop,17,1,415,415,41.5,0.4424375295639038,0.5790677666664124,6.142988204956055,6.64338493347168,0.6422442197799683,0,-1,1,4,0.00963855421686747,2.0,415,1.9814847707748413,0,0.0,0,0.0,0,7.185586452484131,0.010169565677642822,0.06830459088087082,0.0,0.14588990807533264,0.21868996322155,0.026506023481488228,0.008205282501876354,0.06264776736497879,0.0,0.2519456744194031,0.24949203431606293,0.23373493552207947,0.14773647487163544,0.2331472486257553,0.22891566157341003,0.11764955520629883,0.20367276668548584,0.0,0.3184036314487457,0.25528261065483093,0.5108433961868286,0.0,0.0,0.0,4.479141716728918e-05,0.00034229413722641766,0.01571093313395977,0.034195322543382645,0.0007344241021201015,0.0058547575026750565,0.03990975767374039,0.057995621114969254,0.0467720590531826,0.0857674703001976,5.3625000873580575e-05,0.0003861170553136617,0.0025949589908123016,0.01997809298336506,0.0,0.0,0.4512602388858795,0.18879136443138123,0.4429191052913666,0.12092560529708862,0.7713145017623901,1.0,0.12663409113883972,0.0,0.028248298913240433,0.0,0.07380307465791702,0.0,0,5
NGSIM,MoE_OpenLoop,17,2,458,458,45.800000000000004,0.5825030207633972,0.772140383720398,4.508124828338623,4.809727191925049,0.43837133049964905,0,-1,1,213,0.4650655021834061,2.0,458,1.5314205884933472,0,0.0,0,0.0,0,9.367789268493652,0.1467057168483734,0.21791814267635345,0.0,0.3506142199039459,0.22254760563373566,0.2947598397731781,0.020882535725831985,0.1003945991396904,0.021834060549736023,0.08381418138742447,0.18374678492546082,0.05021834000945091,0.022727755829691887,0.10370129346847534,0.017467249184846878,0.042772360146045685,0.13830825686454773,0.024017468094825745,0.332483172416687,0.2583800256252289,0.5917030572891235,0.0,0.0,0.0,0.003351661143824458,0.008937892504036427,0.021377328783273697,0.028530089184641838,0.0016639441018924117,0.008278321474790573,0.013188522309064865,0.03904171288013458,0.007293920498341322,0.03391535207629204,0.0009090100647881627,0.009140639565885067,1.709014156858757e-07,1.313932898483472e-06,0.0,0.0,0.5024709105491638,0.21062234044075012,0.4497445523738861,0.1955631971359253,0.8288713693618774,1.0,0.08481165766716003,0.0,0.025596948340535164,0.0,0.060720134526491165,0.0,2,7
NGSIM,MoE_OpenLoop,17,3,507,507,50.7,0.4994923174381256,0.6703638434410095,11.70320987701416,12.415693283081055,0.7204114198684692,0,-1,0,0,0.0,2.0,507,2.3782312870025635,0,0.0,0,0.0,0,15.914153099060059,0.0038613895885646343,0.043301019817590714,0.0,0.07120605558156967,0.1723848134279251,0.05128205195069313,0.1016942635178566,0.19571036100387573,0.023668639361858368,0.1453525573015213,0.21518447995185852,0.0,0.1523580402135849,0.2344091534614563,0.17751479148864746,0.10283979773521423,0.19454942643642426,0.03155818581581116,0.4226877689361572,0.21041859686374664,0.715976357460022,0.0,0.0,0.0,0.0002175002300646156,0.0024419075343757868,0.0037587000988423824,0.01089448481798172,0.013259893283247948,0.05047155171632767,0.013745628297328949,0.02449578233063221,0.03695616126060486,0.06471557170152664,9.06756503216144e-10,5.9697349286125245e-09,1.0508536263387214e-08,1.0542233042087901e-07,0.0,0.0,0.43903622031211853,0.16879494488239288,0.4930259585380554,0.15206973254680634,0.7277126312255859,0.990138053894043,0.15985994040966034,0.009861933067440987,0.029364749789237976,0.0,0.08306262642145157,0.0,2,7
NGSIM,MoE_OpenLoop,17,4,136,136,13.600000000000001,0.8083745837211609,1.0003126859664917,0.44913849234580994,0.5626744031906128,0.4867260456085205,0,-1,0,0,0.0,2.0,136,2.8973309993743896,0,0.0,0,0.0,0,61.768367767333984,0.48441842198371887,0.010584277100861073,0.11029411852359772,0.0,0.0,0.0,0.0,0.0,0.0,0.5155816078186035,0.010592721402645111,0.8897058963775635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1313248574733734,0.10140711814165115,0.0,0.0,0.0,0.0,0.02785573899745941,0.01721036434173584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30521899461746216,0.1467791646718979,0.5356003046035767,0.14450381696224213,0.7009463906288147,1.0,0.1771184653043747,0.0,0.03206446394324303,0.0,0.08987085521221161,0.0,1,6
NGSIM,MoE_OpenLoop,17,5,436,436,43.6,0.678801953792572,0.8729473948478699,2.4076027870178223,2.9317750930786133,0.5199635624885559,0,-1,0,0,0.0,2.0,436,2.2779428958892822,0,0.0,0,0.0,0,9.915021896362305,0.02734014019370079,0.11358334869146347,0.03669724613428116,0.1618746966123581,0.22520188987255096,0.06192660704255104,0.015455635264515877,0.08490236103534698,0.004587155766785145,0.2712492048740387,0.24025553464889526,0.08715596050024033,0.16751226782798767,0.24374255537986755,0.2912844121456146,0.058340635150671005,0.15240268409252167,0.004587155766785145,0.28042924404144287,0.2684978246688843,0.5,0.01779816299676895,0.09128948301076889,0.013761468231678009,0.000548539450392127,0.0024621302727609873,0.013340650126338005,0.037172041833400726,0.0006656289333477616,0.004645577631890774,0.036360081285238266,0.045643072575330734,0.053425129503011703,0.08515048772096634,5.138024062034674e-05,0.0002860709500964731,5.337543916539289e-05,0.0010383980115875602,0.009869763627648354,0.052919913083314896,0.3958079218864441,0.1942722052335739,0.4898778200149536,0.16317765414714813,0.7625133991241455,1.0,0.13410086929798126,0.0,0.028000429272651672,0.0,0.07538535445928574,0.0,2,7
NGSIM,MoE_OpenLoop,17,6,443,443,44.300000000000004,0.6588094830513,0.8243918418884277,4.293499946594238,5.230315208435059,0.7955402135848999,0,-1,1,28,0.06320541760722348,2.0,443,1.7971848249435425,0,0.0,0,0.0,0,3.9447641372680664,0.04525897279381752,0.136333629488945,0.0,0.24820056557655334,0.24281930923461914,0.1196388229727745,0.0,0.0,0.0,0.2870965600013733,0.24289195239543915,0.17607223987579346,0.22015339136123657,0.2566796541213989,0.3566591441631317,0.030336597934365273,0.11920323967933655,0.03611738234758377,0.16895383596420288,0.24743397533893585,0.31151241064071655,0.0,0.0,0.0,0.0010756684932857752,0.0076340604573488235,0.022459395229816437,0.046191632747650146,0.0,0.0,0.03262047842144966,0.04807338863611221,0.037047963589429855,0.061436042189598083,0.0004562317335512489,0.002761676674708724,0.0002753599255811423,0.00514506408944726,0.0,0.0,0.44322043657302856,0.1776430904865265,0.4628445506095886,0.15431782603263855,0.7431231141090393,0.9480812549591064,0.14997677505016327,0.05191873759031296,0.02834368869662285,0.0,0.07855634391307831,0.0,1,6
NGSIM,MoE_OpenLoop,17,7,392,392,39.2,0.5568578839302063,0.767182469367981,6.132603645324707,7.254903793334961,0.5677038431167603,0,-1,1,183,0.46683673469387754,2.0,392,1.4564927816390991,0,0.0,0,0.0,0,6.564584255218506,0.10673046112060547,0.19869479537010193,0.06122449040412903,0.38868510723114014,0.22104206681251526,0.5408163070678711,0.0,0.0,0.0,0.21745122969150543,0.23983854055404663,0.025510204955935478,0.14516288042068481,0.22965538501739502,0.21683673560619354,0.0,0.0,0.0,0.14197008311748505,0.227972149848938,0.15561224520206451,0.0,0.0,0.0,0.0013523093657568097,0.003300887066870928,0.022136440500617027,0.027023576200008392,0.0,0.0,0.02686430886387825,0.04911316931247711,0.03865785151720047,0.07283627241849899,0.0,0.0,0.0012220366625115275,0.010193504393100739,0.0,0.0,0.47147098183631897,0.1896408498287201,0.4382961392402649,0.13639706373214722,0.8209527730941772,1.0,0.08923301100730896,0.0,0.026535481214523315,0.0,0.06327871233224869,0.0,0,5
NGSIM,MoE_OpenLoop,17,8,516,516,51.6,0.46785712242126465,0.6191837191581726,2.6187355518341064,3.253364086151123,0.41440123319625854,0,-1,0,0,0.0,2.0,516,2.4164373874664307,0,0.0,0,0.0,0,11.246203422546387,0.029972603544592857,0.11468157917261124,0.0,0.1173211932182312,0.20549263060092926,0.029069768264889717,0.004860190209001303,0.04913381114602089,0.007751937955617905,0.2801758646965027,0.2423451691865921,0.1782945692539215,0.15633800625801086,0.23875939846038818,0.2693798542022705,0.10116151720285416,0.19241058826446533,0.0019379844889044762,0.29641827940940857,0.262321799993515,0.4922480583190918,0.013752374798059464,0.0823776051402092,0.021317830309271812,0.00045651878463104367,0.001912573236040771,0.011244179680943489,0.03726813569664955,0.0017460642848163843,0.020429709926247597,0.04232965037226677,0.054021332412958145,0.058883003890514374,0.10075860470533371,9.99410440272186e-06,7.273346272995695e-05,6.204146302479785e-06,6.089391536079347e-05,0.005500453524291515,0.033139362931251526,0.4254312813282013,0.19871854782104492,0.4543926417827606,0.13758835196495056,0.7683271169662476,1.0,0.12957045435905457,0.0,0.02782808244228363,0.0,0.07427491247653961,0.0,2,7
NGSIM,MoE_OpenLoop,17,9,481,481,48.1,0.5520156621932983,0.7210334539413452,6.543710708618164,8.449841499328613,0.6066260933876038,0,-1,1,26,0.05405405405405406,2.0,481,1.9205729961395264,0,0.0,0,0.0,0,12.556690216064453,0.07665924727916718,0.17703533172607422,0.02286902256309986,0.185944601893425,0.24011625349521637,0.23700623214244843,0.01664709858596325,0.08697644621133804,0.0,0.1822197288274765,0.23273658752441406,0.043659042567014694,0.06218699738383293,0.166428804397583,0.08939708769321442,0.045211877673864365,0.1374458521604538,0.0,0.4311303496360779,0.19673898816108704,0.6070685982704163,0.0,0.0,0.0,0.0014229018706828356,0.00527195306494832,0.009988019242882729,0.01624339446425438,0.0009402563446201384,0.007618987467139959,0.026724157854914665,0.053635936230421066,0.022841375321149826,0.06784604489803314,1.124358314785745e-10,7.565003623533073e-10,1.9318815702717984e-06,2.0085075448150747e-05,0.0,0.0,0.4869678318500519,0.19954079389572144,0.45111358165740967,0.17403797805309296,0.8171772956848145,1.0,0.09472250938415527,0.0,0.02517220377922058,0.0,0.0629279613494873,0.0,2,7
