dataset,model,seed,event_id,available_future_steps,horizon_steps,horizon_seconds,mae_acc,rmse_acc,mae_spacing,rmse_spacing,mae_speed,collision,collision_step,unsafe_event,unsafe_frames,unsafe_frame_rate,unsafe_thw_threshold_seconds,thw_moving_frames,minimum_predicted_thw,negative_speed_attempts,negative_speed_attempt_rate,overspeed_attempts,overspeed_attempt_rate,numerical_failure,minimum_predicted_spacing,router_mean_Mamba,router_std_Mamba,router_top1_fraction_Mamba,router_mean_Gipps,router_std_Gipps,router_top1_fraction_Gipps,router_mean_GM,router_std_GM,router_top1_fraction_GM,router_mean_FVD,router_std_FVD,router_top1_fraction_FVD,router_mean_Wiedemann,router_std_Wiedemann,router_top1_fraction_Wiedemann,router_mean_NETSIM,router_std_NETSIM,router_top1_fraction_NETSIM,router_mean_Mod_NETSIM,router_std_Mod_NETSIM,router_top1_fraction_Mod_NETSIM,router_mean_Fritzsche,router_std_Fritzsche,router_top1_fraction_Fritzsche,contribution_mean_Mamba,contribution_std_Mamba,contribution_mean_Gipps,contribution_std_Gipps,contribution_mean_GM,contribution_std_GM,contribution_mean_FVD,contribution_std_FVD,contribution_mean_Wiedemann,contribution_std_Wiedemann,contribution_mean_NETSIM,contribution_std_NETSIM,contribution_mean_Mod_NETSIM,contribution_std_Mod_NETSIM,contribution_mean_Fritzsche,contribution_std_Fritzsche,contribution_mean_Transformer_shared,contribution_std_Transformer_shared,contribution_mean_IDM_shared,contribution_std_IDM_shared,scene_soft_mean_1,scene_hard_fraction_1,scene_soft_mean_2,scene_hard_fraction_2,scene_soft_mean_3,scene_hard_fraction_3,scene_soft_mean_4,scene_hard_fraction_4,evaluation_gpu_local,evaluation_gpu_physical
NGSIM,MoE,73,0,590,590,59.0,0.6041744351387024,0.780278742313385,3.4736108779907227,4.106171607971191,0.7421037554740906,0,-1,0,0,0.0,2.0,590,2.026500940322876,0,0.0,0,0.0,0,11.587362289428711,0.01834808476269245,0.09323146939277649,0.0,0.1806124895811081,0.23859728872776031,0.08474576473236084,0.47778114676475525,0.12027265131473541,0.8271186351776123,0.020099399611353874,0.0955563634634018,0.0,0.20111677050590515,0.24206331372261047,0.03728813678026199,0.06796854734420776,0.16799211502075195,0.0,0.003312842221930623,0.04009779915213585,0.0,0.030760949477553368,0.1225273534655571,0.050847455859184265,0.0012799897231161594,0.0069677033461630344,0.014150015078485012,0.027172965928912163,0.03374161943793297,0.033103927969932556,0.007815321907401085,0.04548172652721405,0.04137791693210602,0.05651562660932541,1.740662503024737e-09,1.1418276990582399e-08,5.554166571108965e-10,6.7390915070575375e-09,0.010041368193924427,0.04579763114452362,0.46453672647476196,0.13367390632629395,0.4270569384098053,0.13605260848999023,0.10600126534700394,0.0,0.06068813055753708,0.0,0.7500787377357483,1.0,0.0832320973277092,0.0,0,5
NGSIM,MoE,73,1,415,415,41.5,0.41216179728507996,0.5544286966323853,5.863268852233887,6.798511028289795,0.7144205570220947,0,-1,0,0,0.0,2.0,415,2.2643227577209473,0,0.0,0,0.0,0,9.373244285583496,0.0011715828441083431,0.023838184773921967,0.0,0.15208449959754944,0.22685614228248596,0.11807228624820709,0.49724480509757996,0.09078510850667953,0.8024096488952637,0.0,0.0,0.0,0.18172767758369446,0.23544421792030334,0.0,0.14724332094192505,0.22443336248397827,0.07951807230710983,0.005713225342333317,0.05173546448349953,0.0,0.014814677648246288,0.08238644897937775,0.0,0.00021118795848451555,0.004297039471566677,0.01958378218114376,0.04206738993525505,0.0556224100291729,0.05354924499988556,0.0,0.0,0.03552711009979248,0.06952515989542007,9.799459022019619e-10,4.7774113554055475e-09,3.8602492730133164e-11,3.4995653597214016e-10,0.004850957542657852,0.02734052948653698,0.41149717569351196,0.2245527058839798,0.47270748019218445,0.17360767722129822,0.12654681503772736,0.03132530301809311,0.05966552346944809,0.0,0.7323083281517029,0.9686747193336487,0.08147948235273361,0.0,0,5
NGSIM,MoE,73,2,458,458,45.800000000000004,0.4709983468055725,0.6184612512588501,5.4326910972595215,5.610447883605957,0.36125317215919495,0,-1,1,410,0.8951965065502183,2.0,458,1.5591760873794556,0,0.0,0,0.0,0,10.132153511047363,0.071882463991642,0.17373478412628174,0.021834060549736023,0.16853483021259308,0.24410776793956757,0.3122270703315735,0.39906203746795654,0.20032541453838348,0.45633187890052795,0.0479288324713707,0.14520324766635895,0.0,0.0,0.0,0.0,0.22307461500167847,0.2468881905078888,0.20960699021816254,0.08951712399721146,0.18897917866706848,0.0,0.0,0.0,0.0,0.004086908884346485,0.011550846509635448,0.016458900645375252,0.027275292202830315,0.02993137203156948,0.04255683720111847,0.0050107757560908794,0.018568439409136772,0.0,0.0,9.486651106271893e-05,0.0010224331635981798,1.4702540340749692e-07,4.426563293691288e-07,0.0,0.0,0.4981503188610077,0.1648595631122589,0.4462668001651764,0.16245627403259277,0.14344224333763123,0.052401747554540634,0.06244898587465286,0.0,0.7243606448173523,0.9475982785224915,0.06974805146455765,0.0,2,7
NGSIM,MoE,73,3,507,507,50.7,0.5012440085411072,0.682786762714386,6.847543239593506,7.379573822021484,0.5157699584960938,0,-1,0,0,0.0,2.0,507,2.0703885555267334,0,0.0,0,0.0,0,13.46197509765625,0.013248694129288197,0.07862291485071182,0.0,0.09429202973842621,0.1964150369167328,0.10453648865222931,0.5103003978729248,0.01096324622631073,0.8086785078048706,0.01055463682860136,0.07087503373622894,0.0,0.2813767194747925,0.2415282130241394,0.08678501099348068,0.050516124814748764,0.14786867797374725,0.0,0.023590927943587303,0.10359221696853638,0.0,0.01612035557627678,0.086549311876297,0.0,0.0004497806658037007,0.00329837785102427,0.007485387846827507,0.016597246751189232,0.04174240306019783,0.06043003126978874,0.0005754941958002746,0.00430637551471591,0.05187315121293068,0.059915557503700256,1.0107082282218016e-08,4.725765023749773e-08,3.3396391208029286e-10,1.6804658775626535e-09,0.001991567201912403,0.013012235052883625,0.45527684688568115,0.13204289972782135,0.440605491399765,0.14013299345970154,0.10592085868120193,0.0,0.05956103280186653,0.0,0.7615956664085388,1.0,0.07292253524065018,0.0,2,7
NGSIM,MoE,73,4,136,136,13.600000000000001,0.9060752391815186,1.128687858581543,3.13557767868042,3.819859027862549,0.6325738430023193,0,-1,0,0,0.0,2.0,136,2.6080143451690674,0,0.0,0,0.0,0,55.18051528930664,0.0,0.0,0.0,0.3548267185688019,0.20933577418327332,0.0882352963089943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28337737917900085,0.24817676842212677,0.29411765933036804,0.3617958724498749,0.24219724535942078,0.6176470518112183,0.0,0.0,0.0,0.0,0.0,0.030145227909088135,0.028678299859166145,0.0,0.0,0.0,0.0,0.0,0.0,2.5418523554379847e-27,0.0,1.7850048740501597e-26,0.0,0.0,0.0,0.5118045806884766,0.2083306461572647,0.4580504298210144,0.21740369498729706,0.3504369258880615,0.2867647111415863,0.05917132645845413,0.0,0.4663120210170746,0.7132353186607361,0.12407968938350677,0.0,1,6
NGSIM,MoE,73,5,436,436,43.6,0.7099530100822449,0.9017133116722107,2.6403968334198,3.1898200511932373,0.6899606585502625,0,-1,0,0,0.0,2.0,436,2.210787534713745,0,0.0,0,0.0,0,10.01163387298584,0.008412463590502739,0.061531901359558105,0.0,0.1000395342707634,0.20188219845294952,0.1376146823167801,0.48716670274734497,0.1130133792757988,0.8486238718032837,0.018172837793827057,0.09022822231054306,0.0,0.26170602440834045,0.2432604432106018,0.0,0.09267330169677734,0.1897745430469513,0.013761468231678009,0.0,0.0,0.0,0.031828898936510086,0.11924317479133606,0.0,0.001526852254755795,0.011185456067323685,0.014219081029295921,0.03852272033691406,0.04142557457089424,0.054955389350652695,0.003858530195429921,0.0191838126629591,0.05898728221654892,0.07598241418600082,1.3683862043478712e-08,1.459926153302149e-07,0.0,0.0,0.006431346759200096,0.027076920494437218,0.39023953676223755,0.1845274716615677,0.4833119809627533,0.14545747637748718,0.10481434315443039,0.03669724613428116,0.0569763109087944,0.0,0.7684310078620911,0.963302731513977,0.06977871060371399,0.0,2,7
NGSIM,MoE,73,6,443,443,44.300000000000004,0.5498166680335999,0.6776228547096252,4.021112442016602,4.961563587188721,0.7083408832550049,0,-1,1,34,0.07674943566591422,2.0,443,1.8055784702301025,0,0.0,0,0.0,0,6.291140556335449,0.017574697732925415,0.09080075472593307,0.0,0.20441703498363495,0.24599532783031464,0.16252821683883667,0.4632050395011902,0.1379621922969818,0.6817155480384827,0.03616863116621971,0.1274898499250412,0.0,0.22333946824073792,0.24621859192848206,0.10158013552427292,0.04538080841302872,0.1440887600183487,0.054176073521375656,0.0,0.0,0.0,0.009914412163197994,0.06885317713022232,0.0,0.001542355166748166,0.010146223939955235,0.01768876239657402,0.0304944459348917,0.030406899750232697,0.03709651157259941,0.003999864682555199,0.01625419594347477,0.03467981889843941,0.0531129352748394,0.0002875775971915573,0.0018469245405867696,0.0,0.0,0.0014177873963490129,0.011434832587838173,0.4214552342891693,0.1459432691335678,0.4885212182998657,0.13219161331653595,0.1048785001039505,0.042889390140771866,0.05926831066608429,0.0,0.7556900382041931,0.957110583782196,0.08016315847635269,0.0,1,6
NGSIM,MoE,73,7,392,392,39.2,0.429500550031662,0.5783430337905884,5.86726713180542,7.015420913696289,0.6500809192657471,0,-1,1,181,0.461734693877551,2.0,392,1.4840480089187622,0,0.0,0,0.0,0,6.729394435882568,0.0,0.0,0.0,0.43599894642829895,0.17844997346401215,0.7908163070678711,0.4494246542453766,0.143757164478302,0.2091836780309677,0.01940842531621456,0.09409110993146896,0.0,0.03166120871901512,0.12131175398826599,0.0,0.0635066106915474,0.16421636939048767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03802070394158363,0.031484272330999374,0.0421866774559021,0.04988943412899971,0.0014998649712651968,0.008318538777530193,0.013881751336157322,0.05401471629738808,2.993761540892592e-07,1.7696302165859379e-06,0.0,0.0,0.0,0.0,0.4464878439903259,0.1799362301826477,0.45792311429977417,0.15577338635921478,0.08997119963169098,0.0,0.060136158019304276,0.0,0.7904386520385742,1.0,0.05945368856191635,0.0,0,5
NGSIM,MoE,73,8,516,516,51.6,0.47328221797943115,0.6203656792640686,2.624089479446411,3.6244735717773438,0.569055438041687,0,-1,0,0,0.0,2.0,516,2.50049090385437,0,0.0,0,0.0,0,12.476317405700684,0.014120465144515038,0.07893611490726471,0.0,0.16407306492328644,0.2311120480298996,0.03682170435786247,0.478403776884079,0.13344714045524597,0.8720930218696594,0.0,0.0,0.0,0.1913006752729416,0.2366730272769928,0.025193799287080765,0.11635415256023407,0.20808322727680206,0.03875968977808952,0.0,0.0,0.0,0.03574801981449127,0.1286744326353073,0.027131782844662666,0.004450357519090176,0.024881787598133087,0.012159797362983227,0.021415894851088524,0.05380678549408913,0.08075448125600815,0.0,0.0,0.043211083859205246,0.07079179584980011,7.5484490480448585e-06,4.4201766286278144e-05,0.0,0.0,0.00770628172904253,0.03009681962430477,0.37114235758781433,0.17321442067623138,0.5075156092643738,0.13981576263904572,0.11454831063747406,0.05038759857416153,0.05708335340023041,0.0,0.7524732947349548,0.9496123790740967,0.07589457184076309,0.0,2,7
NGSIM,MoE,73,9,481,481,48.1,0.418313592672348,0.5514461398124695,5.50687313079834,6.639838695526123,0.44777771830558777,0,-1,0,0,0.0,2.0,481,2.071627378463745,0,0.0,0,0.0,0,13.733662605285645,0.046865928918123245,0.14412403106689453,0.0,0.12616416811943054,0.21526019275188446,0.029106028378009796,0.509440004825592,0.00897196028381586,0.9085239171981812,0.08290842175483704,0.1816050112247467,0.0,0.05837593227624893,0.15922175347805023,0.0,0.17523446679115295,0.23599693179130554,0.06237006187438965,0.001010912237688899,0.022147975862026215,0.0,0.0,0.0,0.0,0.003417262341827154,0.011070837266743183,0.010163262486457825,0.02135889232158661,0.04121306166052818,0.060288701206445694,0.007109283935278654,0.019855961203575134,0.012140948325395584,0.03855207562446594,3.6531329072886365e-09,8.296302311805448e-09,3.245681501340414e-10,7.110932287446303e-09,0.0,0.0,0.465007483959198,0.13388781249523163,0.46094879508018494,0.13755759596824646,0.10486989468336105,0.0,0.05881139636039734,0.0,0.769763708114624,1.0,0.06655485183000565,0.0,2,7
