dataset,model,seed,event_id,available_future_steps,horizon_steps,horizon_seconds,mae_acc,rmse_acc,mae_spacing,rmse_spacing,mae_speed,collision,collision_step,unsafe_event,unsafe_frames,unsafe_frame_rate,unsafe_thw_threshold_seconds,thw_moving_frames,minimum_predicted_thw,negative_speed_attempts,negative_speed_attempt_rate,overspeed_attempts,overspeed_attempt_rate,numerical_failure,minimum_predicted_spacing,router_mean_Mamba,router_std_Mamba,router_top1_fraction_Mamba,router_mean_Gipps,router_std_Gipps,router_top1_fraction_Gipps,router_mean_GM,router_std_GM,router_top1_fraction_GM,router_mean_FVD,router_std_FVD,router_top1_fraction_FVD,router_mean_Wiedemann,router_std_Wiedemann,router_top1_fraction_Wiedemann,router_mean_NETSIM,router_std_NETSIM,router_top1_fraction_NETSIM,router_mean_Mod_NETSIM,router_std_Mod_NETSIM,router_top1_fraction_Mod_NETSIM,router_mean_Fritzsche,router_std_Fritzsche,router_top1_fraction_Fritzsche,contribution_mean_Mamba,contribution_std_Mamba,contribution_mean_Gipps,contribution_std_Gipps,contribution_mean_GM,contribution_std_GM,contribution_mean_FVD,contribution_std_FVD,contribution_mean_Wiedemann,contribution_std_Wiedemann,contribution_mean_NETSIM,contribution_std_NETSIM,contribution_mean_Mod_NETSIM,contribution_std_Mod_NETSIM,contribution_mean_Fritzsche,contribution_std_Fritzsche,contribution_mean_Transformer_shared,contribution_std_Transformer_shared,contribution_mean_IDM_shared,contribution_std_IDM_shared,scene_soft_mean_1,scene_hard_fraction_1,scene_soft_mean_2,scene_hard_fraction_2,scene_soft_mean_3,scene_hard_fraction_3,scene_soft_mean_4,scene_hard_fraction_4,evaluation_gpu_local,evaluation_gpu_physical
NGSIM,MoE,17,0,590,590,59.0,0.5841364860534668,0.7564852237701416,2.6595637798309326,3.0309131145477295,0.6958408951759338,0,-1,0,0,0.0,2.0,590,2.2193379402160645,0,0.0,0,0.0,0,11.639604568481445,0.18298842012882233,0.24169498682022095,0.2542372941970825,0.13013988733291626,0.21613389253616333,0.0,0.004970524925738573,0.04903934895992279,0.0,0.35526129603385925,0.22616124153137207,0.22542372345924377,0.1888502836227417,0.24581502377986908,0.35762712359428406,0.10834222286939621,0.20691271126270294,0.16271185874938965,0.0,0.0,0.0,0.02944747544825077,0.11553041636943817,0.0,0.0116661312058568,0.01795845665037632,0.005534482188522816,0.00982503592967987,0.0031228496227413416,0.031112942844629288,0.037282686680555344,0.05826615169644356,0.027626942843198776,0.04267176613211632,4.325688252038162e-08,2.2351225936745323e-07,0.0,0.0,0.010053989477455616,0.04150145500898361,0.46199920773506165,0.13467194139957428,0.4427134394645691,0.13924451172351837,0.7719773054122925,0.8999999761581421,0.06293658912181854,0.05254237353801727,0.05840617045760155,0.0,0.10668018460273743,0.047457627952098846,0,5
NGSIM,MoE,17,1,415,415,41.5,0.43048152327537537,0.5917880535125732,6.9027814865112305,8.105338096618652,0.8793892860412598,0,-1,0,0,0.0,2.0,415,2.014859914779663,0,0.0,0,0.0,0,9.203901290893555,0.18138538300991058,0.23752306401729584,0.09638553857803345,0.07122203707695007,0.1715918481349945,0.0,0.02413979358971119,0.10456680506467819,0.0,0.36332252621650696,0.22520722448825836,0.41204819083213806,0.11859260499477386,0.21477589011192322,0.18313252925872803,0.22297683358192444,0.2524300217628479,0.30843374133110046,0.00353808025829494,0.04146253690123558,0.0,0.014822795987129211,0.08243034034967422,0.0,0.012442457489669323,0.026963165029883385,0.002863521222025156,0.01046726107597351,0.004030201584100723,0.018502086400985718,0.0282981488853693,0.035606950521469116,0.02808709442615509,0.06562892347574234,1.2591232916747686e-05,9.685991972219199e-05,5.161735400761961e-17,6.135832025131675e-16,0.004456793423742056,0.027129167690873146,0.45997369289398193,0.1787712126970291,0.4598355293273926,0.13626514375209808,0.7657225131988525,0.8626505732536316,0.06728702038526535,0.033734939992427826,0.057311780750751495,0.0,0.10967833548784256,0.1036144569516182,0,5
NGSIM,MoE,17,2,458,458,45.800000000000004,0.4560129642486572,0.5979797840118408,5.26074743270874,5.4355788230896,0.35590261220932007,0,-1,1,399,0.87117903930131,2.0,458,1.559424638748169,0,0.0,0,0.0,0,10.524909973144531,0.3447585701942444,0.2300174981355667,0.235807865858078,0.022300951182842255,0.10173693299293518,0.0,0.0,0.0,0.0,0.41825172305107117,0.1866709291934967,0.5655021667480469,0.048752933740615845,0.14769892394542694,0.0,0.13631978631019592,0.2250203788280487,0.19868995249271393,0.029616061598062515,0.11607108265161514,0.0,0.0,0.0,0.0,0.015576057136058807,0.019999515265226364,0.001751057687215507,0.009689832106232643,0.0,0.0,0.022251881659030914,0.028081215918064117,0.007016920484602451,0.025444211438298225,1.4570135135727469e-05,0.0001276953989872709,1.1236082064769448e-09,6.873282387687141e-09,0.0,0.0,0.5011011362075806,0.1720663160085678,0.45228859782218933,0.16176417469978333,0.895602822303772,1.0,0.017935045063495636,0.0,0.03704521059989929,0.0,0.049416977912187576,0.0,2,7
NGSIM,MoE,17,3,507,507,50.7,0.5305190086364746,0.7260832190513611,7.310303688049316,7.806058406829834,0.584672749042511,0,-1,0,0,0.0,2.0,507,2.27817440032959,0,0.0,0,0.0,0,15.215510368347168,0.3113076090812683,0.2451474964618683,0.4635108411312103,0.03848997503519058,0.13151556253433228,0.0,0.03016442060470581,0.11820250749588013,0.0,0.3696928322315216,0.21717025339603424,0.2287968397140503,0.12488523870706558,0.21833713352680206,0.22287967801094055,0.12545980513095856,0.21591894328594208,0.08481262624263763,0.0,0.0,0.0,0.0,0.0,0.0,0.021585531532764435,0.04586533084511757,0.0018626677338033915,0.006389206741005182,0.0008461929974146187,0.0036760095972567797,0.029331708326935768,0.04239274561405182,0.024524932727217674,0.052237045019865036,2.9078680796601475e-08,1.2762062340243574e-07,0.0,0.0,0.0,0.0,0.46339064836502075,0.11691851168870926,0.4584583640098572,0.11745429039001465,0.8510041236877441,0.9822485446929932,0.029716579243540764,0.005917159840464592,0.0475483164191246,0.0,0.07173152267932892,0.011834319680929184,2,7
NGSIM,MoE,17,4,136,136,13.600000000000001,0.8728890419006348,1.0948143005371094,1.1784623861312866,1.6717554330825806,0.5120337009429932,0,-1,0,0,0.0,2.0,136,3.2621216773986816,0,0.0,0,0.0,0,66.00730895996094,0.5366068482398987,0.006842473987489939,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4633932113647461,0.006851179525256157,0.0,0.0,0.0,0.0,0.2543937861919403,0.13172045350074768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.317983462894062e-31,0.0,0.0,0.0,0.43785274028778076,0.18154999613761902,0.30775338411331177,0.16512393951416016,0.6924803853034973,1.0,0.07155964523553848,0.0,0.09152752161026001,0.0,0.14443261921405792,0.0,1,6
NGSIM,MoE,17,5,436,436,43.6,0.6530813574790955,0.8281580209732056,1.8286551237106323,2.174417495727539,0.5191856026649475,0,-1,0,0,0.0,2.0,436,2.3510940074920654,0,0.0,0,0.0,0,10.58093547821045,0.20374181866645813,0.24648678302764893,0.3279816508293152,0.10026639699935913,0.19951245188713074,0.06880734115839005,0.013442086055874825,0.07991449534893036,0.0,0.4487993121147156,0.1506529599428177,0.33256879448890686,0.12642550468444824,0.21900674700737,0.19495412707328796,0.09297874569892883,0.194656640291214,0.07568807154893875,0.0,0.0,0.0,0.01434613112360239,0.08183524757623672,0.0,0.015598301775753498,0.04360863193869591,0.006596792954951525,0.014159259386360645,0.0024696870241314173,0.014733152464032173,0.042709555476903915,0.04785289987921715,0.02374819666147232,0.05864350125193596,6.85798170252383e-07,6.724164904881036e-06,0.0,0.0,0.004198139067739248,0.025961754843592644,0.3980063199996948,0.17768268287181854,0.506672203540802,0.15083573758602142,0.8071123957633972,0.9220183491706848,0.05006278306245804,0.027522936463356018,0.05271095782518387,0.0,0.09011337161064148,0.05045871436595917,2,7
NGSIM,MoE,17,6,443,443,44.300000000000004,0.541962206363678,0.6960992813110352,3.657480239868164,4.478460788726807,0.7097765207290649,0,-1,1,35,0.07900677200902935,2.0,443,1.8204153776168823,0,0.0,0,0.0,0,6.830214977264404,0.14371220767498016,0.22671331465244293,0.18735891580581665,0.18703946471214294,0.23707635700702667,0.02483069896697998,0.008661610074341297,0.06387028098106384,0.0,0.30034804344177246,0.242787167429924,0.16930022835731506,0.28510135412216187,0.25402092933654785,0.5259593725204468,0.05543139576911926,0.16103339195251465,0.09255079180002213,0.019706040620803833,0.09313538670539856,0.0,0.0,0.0,0.0,0.005383474752306938,0.011099260300397873,0.009358578361570835,0.019593097269535065,0.0012782036792486906,0.009575881995260715,0.015111222863197327,0.02196807600557804,0.04522865638136864,0.06658925116062164,0.00011461345275165513,0.0007444506045430899,0.00044361193431541324,0.005209131166338921,0.0,0.0,0.42743587493896484,0.15849804878234863,0.4956456422805786,0.14232121407985687,0.677960991859436,0.7629796862602234,0.11174391210079193,0.09706546366214752,0.06524715572595596,0.0,0.14504824578762054,0.1399548500776291,1,6
NGSIM,MoE,17,7,392,392,39.2,0.44748392701148987,0.616740345954895,6.13812255859375,7.438250541687012,0.6484339833259583,0,-1,1,228,0.5816326530612245,2.0,392,1.4907585382461548,0,0.0,0,0.0,0,6.857398509979248,0.1414099931716919,0.22360514104366302,0.020408162847161293,0.037489309906959534,0.13023245334625244,0.0,0.024353912100195885,0.10503596812486649,0.0,0.4470199644565582,0.15721248090267181,0.5102040767669678,0.2793138921260834,0.24962985515594482,0.38265305757522583,0.04745389521121979,0.1492583155632019,0.08673469722270966,0.022958971560001373,0.10172758251428604,0.0,0.0,0.0,0.0,0.008039729669690132,0.02034526877105236,0.0013471078127622604,0.006302668247371912,0.0039020783733576536,0.018781475722789764,0.029066666960716248,0.03386281430721283,0.058561086654663086,0.07424028217792511,1.5730336144770263e-08,4.9970839910429277e-08,1.6946136716100568e-09,7.885709862875956e-09,0.0,0.0,0.4784117341041565,0.17276731133460999,0.4206714928150177,0.14608711004257202,0.8927069902420044,1.0,0.018400730565190315,0.0,0.03778954595327377,0.0,0.05110280215740204,0.0,0,5
NGSIM,MoE,17,8,516,516,51.6,0.46265560388565063,0.6068739295005798,3.3419594764709473,3.7672626972198486,0.4198245704174042,0,-1,0,0,0.0,2.0,516,2.290189266204834,0,0.0,0,0.0,0,11.827730178833008,0.25874483585357666,0.2490067481994629,0.22868217527866364,0.08844590932130814,0.18863026797771454,0.0,0.08715096861124039,0.18836288154125214,0.04457364231348038,0.3003760278224945,0.2459508329629898,0.3372093141078949,0.12460837513208389,0.21809953451156616,0.20542635023593903,0.13224031031131744,0.22221723198890686,0.18410852551460266,0.008433482609689236,0.06329797208309174,0.0,0.0,0.0,0.0,0.028028832748532295,0.05484741926193237,0.004539344925433397,0.01035510003566742,0.011769902892410755,0.02883806638419628,0.032074324786663055,0.046157244592905045,0.026234082877635956,0.0617898665368557,6.271666734392056e-06,4.349503433331847e-05,2.8720532489799958e-15,2.362750803114235e-14,0.0,0.0,0.3815027177333832,0.19363372027873993,0.515844464302063,0.16871009767055511,0.829511821269989,1.0,0.032989077270030975,0.0,0.0547490157186985,0.0,0.08274997025728226,0.0,2,7
NGSIM,MoE,17,9,481,481,48.1,0.43730807304382324,0.5600100755691528,7.396850109100342,8.71357250213623,0.501701831817627,0,-1,0,0,0.0,2.0,481,2.3008856773376465,0,0.0,0,0.0,0,14.669644355773926,0.2891647219657898,0.24717332422733307,0.35550934076309204,0.01226898469030857,0.07670234888792038,0.0,0.01726706698536873,0.09021063148975372,0.0,0.4283849596977234,0.1725066900253296,0.31808730959892273,0.13678233325481415,0.22359226644039154,0.17047816514968872,0.10368043929338455,0.20641279220581055,0.15592515468597412,0.012451267801225185,0.07470805943012238,0.0,0.0,0.0,0.0,0.018466629087924957,0.036017484962940216,0.0011129464255645871,0.007038717158138752,0.0012499615550041199,0.00747392512857914,0.02705402299761772,0.02699311636388302,0.021561313420534134,0.04628077894449234,1.5635534533764428e-10,4.297758260385365e-10,2.0071863279531171e-13,1.2151710844163222e-12,0.0,0.0,0.4625004231929779,0.12506894767284393,0.4680546224117279,0.12366114556789398,0.8832747936248779,1.0,0.02035931684076786,0.0,0.040667787194252014,0.0,0.05569795146584511,0.0,2,7
