dataset,model,seed,event_id,available_future_steps,horizon_steps,horizon_seconds,mae_acc,rmse_acc,mae_spacing,rmse_spacing,mae_speed,collision,collision_step,unsafe_event,unsafe_frames,unsafe_frame_rate,unsafe_thw_threshold_seconds,thw_moving_frames,minimum_predicted_thw,negative_speed_attempts,negative_speed_attempt_rate,overspeed_attempts,overspeed_attempt_rate,numerical_failure,minimum_predicted_spacing,evaluation_gpu_local,evaluation_gpu_physical
NGSIM,Wiedemann,101,0,590,590,59.0,0.6427241563796997,0.8422008752822876,3.902888298034668,4.592649936676025,0.7480608224868774,0,-1,0,0,0.0,2.0,590,2.6129262447357178,0,0.0,0,0.0,0,13.418243408203125,0,5
NGSIM,Wiedemann,101,1,415,415,41.5,0.37880566716194153,0.5174750089645386,3.3011322021484375,3.868619680404663,0.5814072489738464,0,-1,0,0,0.0,2.0,415,2.8779749870300293,0,0.0,0,0.0,0,9.589945793151855,0,5
NGSIM,Wiedemann,101,2,458,458,45.800000000000004,0.5058175921440125,0.6806745529174805,8.934289932250977,9.252965927124023,0.4850139617919922,0,-1,1,458,1.0,2.0,458,1.0157397985458374,0,0.0,0,0.0,0,5.875298023223877,2,7
NGSIM,Wiedemann,101,3,507,507,50.7,0.5290009379386902,0.7164021730422974,11.64043140411377,12.165246963500977,0.5819872617721558,0,-1,0,0,0.0,2.0,507,2.9864344596862793,0,0.0,0,0.0,0,15.91445541381836,2,7
NGSIM,Wiedemann,101,4,136,136,13.600000000000001,0.8517804741859436,1.0170013904571533,13.56472110748291,16.930917739868164,2.2432689666748047,0,-1,0,0,0.0,2.0,136,4.686903476715088,0,0.0,0,0.0,0,92.61434173583984,1,6
NGSIM,Wiedemann,101,5,436,436,43.6,0.7497043013572693,0.9170539379119873,2.398937225341797,2.930133104324341,0.6822167038917542,0,-1,0,0,0.0,2.0,436,2.3369863033294678,0,0.0,0,0.0,0,6.505483627319336,2,7
NGSIM,Wiedemann,101,6,443,443,44.300000000000004,0.607923686504364,0.8329751491546631,5.925332546234131,7.127560138702393,0.9320422410964966,0,-1,1,84,0.18961625282167044,2.0,412,1.4132264852523804,31,0.06997742663656885,0,0.0,0,3.3058271408081055,1,6
NGSIM,Wiedemann,101,7,392,392,39.2,0.3926694393157959,0.505240797996521,4.70298433303833,5.246038913726807,0.44934627413749695,0,-1,1,91,0.23214285714285715,2.0,392,1.4592342376708984,0,0.0,0,0.0,0,5.387558937072754,0,5
NGSIM,Wiedemann,101,8,516,516,51.6,0.5340077877044678,0.6942667961120605,6.945806503295898,7.578604221343994,0.5648590922355652,0,-1,0,0,0.0,2.0,516,3.8559296131134033,0,0.0,0,0.0,0,15.561307907104492,2,7
NGSIM,Wiedemann,101,9,481,481,48.1,0.46149471402168274,0.6397754549980164,9.236654281616211,9.774837493896484,0.526883602142334,0,-1,0,0,0.0,2.0,481,2.4106690883636475,0,0.0,0,0.0,0,15.426753044128418,2,7
