dataset,model,seed,event_id,available_future_steps,horizon_steps,horizon_seconds,mae_acc,rmse_acc,mae_spacing,rmse_spacing,mae_speed,collision,collision_step,unsafe_event,unsafe_frames,unsafe_frame_rate,unsafe_thw_threshold_seconds,thw_moving_frames,minimum_predicted_thw,negative_speed_attempts,negative_speed_attempt_rate,overspeed_attempts,overspeed_attempt_rate,numerical_failure,minimum_predicted_spacing,evaluation_gpu_local,evaluation_gpu_physical
NGSIM,Mamba,101,0,590,590,59.0,0.6087594628334045,0.7925958037376404,2.216560125350952,2.5838510990142822,0.6742784976959229,0,-1,0,0,0.0,2.0,590,2.0689432621002197,0,0.0,0,0.0,0,11.368558883666992,0,5
NGSIM,Mamba,101,1,415,415,41.5,0.42060789465904236,0.5675720572471619,7.383103847503662,8.163166999816895,0.7957909107208252,0,-1,0,0,0.0,2.0,415,2.15854549407959,0,0.0,0,0.0,0,7.805450916290283,0,5
NGSIM,Mamba,101,2,458,458,45.800000000000004,0.45264098048210144,0.6071302890777588,4.677273750305176,4.883954048156738,0.35097751021385193,0,-1,1,315,0.6877729257641921,2.0,458,1.556813359260559,0,0.0,0,0.0,0,11.53674602508545,2,7
NGSIM,Mamba,101,3,507,507,50.7,0.48812758922576904,0.6661970019340515,6.395907878875732,6.814234733581543,0.4791771173477173,0,-1,0,0,0.0,2.0,507,2.1673583984375,0,0.0,0,0.0,0,14.41714859008789,2,7
NGSIM,Mamba,101,4,136,136,13.600000000000001,0.8192932605743408,1.0256508588790894,2.052156925201416,2.796706438064575,0.5519299507141113,0,-1,0,0,0.0,2.0,136,3.2786386013031006,0,0.0,0,0.0,0,67.57138061523438,1,6
NGSIM,Mamba,101,5,436,436,43.6,0.660642683506012,0.8331467509269714,1.918982744216919,2.816492795944214,0.6329585909843445,0,-1,0,0,0.0,2.0,436,2.136998414993286,0,0.0,0,0.0,0,8.076491355895996,2,7
NGSIM,Mamba,101,6,443,443,44.300000000000004,0.5362591743469238,0.6783669590950012,3.606616735458374,4.260578632354736,0.7227857708930969,0,-1,1,130,0.29345372460496616,2.0,443,1.8048291206359863,0,0.0,0,0.0,0,4.97445821762085,1,6
NGSIM,Mamba,101,7,392,392,39.2,0.44636690616607666,0.5915661454200745,6.789200782775879,7.976500034332275,0.7008877396583557,0,-1,1,268,0.6836734693877551,2.0,392,1.4510319232940674,0,0.0,0,0.0,0,5.708798408508301,0,5
NGSIM,Mamba,101,8,516,516,51.6,0.45751261711120605,0.6122731566429138,3.0733962059020996,3.5578081607818604,0.42412272095680237,0,-1,0,0,0.0,2.0,516,2.1771514415740967,0,0.0,0,0.0,0,11.863456726074219,2,7
NGSIM,Mamba,101,9,481,481,48.1,0.44570425152778625,0.6205365061759949,5.4659743309021,6.177814483642578,0.4425184726715088,0,-1,1,36,0.07484407484407485,2.0,481,1.9572232961654663,0,0.0,0,0.0,0,14.377930641174316,2,7
NGSIM,Mamba,101,10,399,399,39.900000000000006,0.6297370195388794,0.7837163805961609,8.741655349731445,11.302345275878906,0.8636548519134521,0,-1,0,0,0.0,2.0,399,2.3135807514190674,0,0.0,0,0.0,0,10.10744571685791,0,5
NGSIM,Mamba,101,11,567,567,56.7,0.7296271324157715,0.9857403635978699,13.577251434326172,15.923465728759766,1.0841983556747437,0,-1,1,15,0.026455026455026454,2.0,567,1.9667847156524658,0,0.0,0,0.0,0,7.452513694763184,2,7
NGSIM,Mamba,101,12,258,258,25.8,0.4668824076652527,0.6152562499046326,4.679201126098633,5.6750640869140625,0.4785442054271698,0,-1,0,0,0.0,2.0,258,2.21051287651062,0,0.0,0,0.0,0,25.701507568359375,2,7
NGSIM,Mamba,101,13,526,526,52.6,0.4749755561351776,0.6212300062179565,1.8140314817428589,2.3131930828094482,0.6189333200454712,0,-1,1,285,0.5418250950570342,2.0,526,1.370331883430481,0,0.0,0,0.0,0,6.83291482925415,0,5
NGSIM,Mamba,101,14,175,175,17.5,0.7240578532218933,0.8778356909751892,1.6135742664337158,2.2103700637817383,0.4689600169658661,0,-1,0,0,0.0,2.0,175,2.2060370445251465,0,0.0,0,0.0,0,17.698883056640625,1,6
NGSIM,Mamba,101,15,257,257,25.700000000000003,0.4766654670238495,0.6263148784637451,2.8517136573791504,3.7503767013549805,0.4565305709838867,0,-1,0,0,0.0,2.0,257,2.3780720233917236,0,0.0,0,0.0,0,13.133296012878418,2,7
NGSIM,Mamba,101,16,200,200,20.0,0.609383225440979,0.8651823401451111,2.2784717082977295,2.986570358276367,0.974358320236206,0,-1,0,0,0.0,2.0,200,4.462900638580322,0,0.0,0,0.0,0,7.45509147644043,1,6
NGSIM,Mamba,101,17,366,366,36.6,0.5394824743270874,0.7100690603256226,2.9802920818328857,3.4710123538970947,0.6132281422615051,0,-1,0,0,0.0,2.0,366,2.0860443115234375,0,0.0,0,0.0,0,11.141464233398438,0,5
NGSIM,Mamba,101,18,526,526,52.6,0.43807846307754517,0.5619170069694519,1.8359612226486206,2.3201823234558105,0.4166262745857239,0,-1,0,0,0.0,2.0,526,2.011014461517334,0,0.0,0,0.0,0,10.073992729187012,2,7
NGSIM,Mamba,101,19,687,687,68.7,0.6913723945617676,0.9225503206253052,3.1138339042663574,3.8081483840942383,0.7477151155471802,0,-1,1,281,0.4090247452692867,2.0,677,1.6513851881027222,10,0.01455604075691412,0,0.0,0,3.579343557357788,1,6
NGSIM,Mamba,101,20,386,386,38.6,0.5570014715194702,0.764870822429657,3.426441192626953,4.853172779083252,0.9112311601638794,0,-1,0,0,0.0,2.0,386,2.529160737991333,0,0.0,0,0.0,0,8.2008695602417,1,6
NGSIM,Mamba,101,21,303,303,30.3,0.545403003692627,0.7307518124580383,5.585137367248535,6.294163227081299,0.568279504776001,0,-1,0,0,0.0,2.0,303,2.425736427307129,0,0.0,0,0.0,0,21.65016746520996,0,5
NGSIM,Mamba,101,22,678,678,67.8,0.8299680948257446,1.072192668914795,3.312474489212036,4.010953426361084,1.0015029907226562,0,-1,1,142,0.20943952802359883,2.0,678,1.4260375499725342,0,0.0,0,0.0,0,4.088086128234863,0,5
NGSIM,Mamba,101,23,223,223,22.3,0.5105054378509521,0.6434871554374695,1.2678723335266113,1.457537055015564,0.48756927251815796,0,-1,1,223,1.0,2.0,223,1.1923253536224365,0,0.0,0,0.0,0,8.528064727783203,2,7
NGSIM,Mamba,101,24,185,185,18.5,0.531658947467804,0.6197472214698792,10.506316184997559,11.97168254852295,1.2794145345687866,0,-1,0,0,0.0,2.0,185,2.5267624855041504,0,0.0,0,0.0,0,12.802987098693848,0,5
NGSIM,Mamba,101,25,317,317,31.700000000000003,0.701484203338623,0.8656640648841858,4.729912281036377,5.6519246101379395,0.9655897617340088,0,-1,1,205,0.6466876971608833,2.0,317,1.160496711730957,0,0.0,0,0.0,0,3.5073728561401367,1,6
NGSIM,Mamba,101,26,176,176,17.6,0.6024389863014221,0.8134764432907104,5.870826721191406,7.4797210693359375,0.7961131930351257,0,-1,1,176,1.0,2.0,176,1.4394265413284302,0,0.0,0,0.0,0,24.41962432861328,0,5
NGSIM,Mamba,101,27,146,146,14.600000000000001,0.7388094663619995,0.8985230922698975,12.06771183013916,15.133713722229004,1.9859894514083862,0,-1,0,0,0.0,2.0,146,2.243870258331299,0,0.0,0,0.0,0,44.01198196411133,0,5
NGSIM,Mamba,101,28,638,638,63.800000000000004,0.44008752703666687,0.5683580040931702,2.913469076156616,3.185126304626465,0.4332785904407501,0,-1,0,0,0.0,2.0,638,2.09173846244812,0,0.0,0,0.0,0,11.151981353759766,1,6
NGSIM,Mamba,101,29,518,518,51.800000000000004,0.6424674391746521,0.7954047322273254,2.613785982131958,3.0396087169647217,0.46492883563041687,0,-1,1,381,0.7355212355212355,2.0,518,0.7226419448852539,0,0.0,0,0.0,0,2.6201283931732178,1,6
NGSIM,Mamba,101,30,173,173,17.3,0.31500664353370667,0.4249885380268097,0.8742161393165588,1.0076712369918823,0.3308563530445099,0,-1,1,166,0.9595375722543352,2.0,173,1.3476482629776,0,0.0,0,0.0,0,10.920697212219238,2,7
NGSIM,Mamba,101,31,401,401,40.1,0.5791053771972656,0.7379615902900696,2.179194927215576,2.58526611328125,0.6087551712989807,0,-1,1,208,0.5187032418952618,2.0,401,1.5982698202133179,0,0.0,0,0.0,0,10.0238037109375,2,7
NGSIM,Mamba,101,32,147,147,14.700000000000001,0.6571030616760254,0.7879706025123596,2.27121901512146,2.4774787425994873,0.5314914584159851,0,-1,0,0,0.0,2.0,147,4.255509376525879,0,0.0,0,0.0,0,78.38248443603516,0,5
NGSIM,Mamba,101,33,410,410,41.0,0.4891233742237091,0.6236395239830017,1.6311955451965332,2.063105344772339,0.3951359689235687,0,-1,1,3,0.007317073170731708,2.0,410,1.992974877357483,0,0.0,0,0.0,0,8.419350624084473,1,6
NGSIM,Mamba,101,34,410,410,41.0,0.5510132908821106,0.7863832116127014,5.9712042808532715,6.830067157745361,0.55243980884552,0,-1,1,123,0.3,2.0,410,1.8517824411392212,0,0.0,0,0.0,0,13.019344329833984,0,5
NGSIM,Mamba,101,35,315,315,31.5,0.40909191966056824,0.49293234944343567,5.318849086761475,5.9213409423828125,0.8093945384025574,0,-1,1,3,0.009523809523809525,2.0,315,1.9895623922348022,0,0.0,0,0.0,0,11.0250244140625,1,6
NGSIM,Mamba,101,36,374,374,37.4,0.5077609419822693,0.666126012802124,1.3843741416931152,1.6236015558242798,0.4460151493549347,0,-1,0,0,0.0,2.0,374,2.129035711288452,0,0.0,0,0.0,0,10.86658000946045,2,7
NGSIM,Mamba,101,37,310,310,31.0,0.5746344327926636,0.7328007817268372,2.873944044113159,3.4586329460144043,0.6169313788414001,0,-1,1,252,0.8129032258064516,2.0,310,1.7670276165008545,0,0.0,0,0.0,0,11.98372745513916,2,7
NGSIM,Mamba,101,38,302,302,30.200000000000003,0.6479547619819641,0.8497766256332397,1.655121922492981,1.9372700452804565,0.5788968205451965,0,-1,1,225,0.7450331125827815,2.0,302,1.5175398588180542,0,0.0,0,0.0,0,7.526477813720703,1,6
NGSIM,Mamba,101,39,259,259,25.900000000000002,0.4253448247909546,0.5195086002349854,1.1417640447616577,1.4256904125213623,0.3677915930747986,0,-1,1,185,0.7142857142857143,2.0,259,1.7879395484924316,0,0.0,0,0.0,0,8.480887413024902,1,6
NGSIM,Mamba,101,40,391,391,39.1,0.5714523196220398,0.8042914271354675,2.7553772926330566,3.1876769065856934,0.5315271019935608,0,-1,1,220,0.5626598465473146,2.0,391,1.6081477403640747,0,0.0,0,0.0,0,6.76627779006958,1,6
NGSIM,Mamba,101,41,291,291,29.1,0.4296835958957672,0.5382511615753174,5.337418079376221,6.3812689781188965,0.7138234972953796,0,-1,1,12,0.041237113402061855,2.0,287,1.989109754562378,4,0.013745704467353952,0,0.0,0,5.486914157867432,2,7
