dataset,model,seed,event_id,available_future_steps,horizon_steps,horizon_seconds,mae_acc,rmse_acc,mae_spacing,rmse_spacing,mae_speed,collision,collision_step,unsafe_event,unsafe_frames,unsafe_frame_rate,unsafe_thw_threshold_seconds,thw_moving_frames,minimum_predicted_thw,negative_speed_attempts,negative_speed_attempt_rate,overspeed_attempts,overspeed_attempt_rate,numerical_failure,minimum_predicted_spacing,evaluation_gpu_local,evaluation_gpu_physical
NGSIM,GM,17,0,590,590,59.0,0.6149904131889343,0.8068232536315918,7.858406066894531,9.170917510986328,0.8332940936088562,0,-1,0,0,0.0,2.0,590,3.626932144165039,0,0.0,0,0.0,0,10.103684425354004,0,5
NGSIM,GM,17,1,415,415,41.5,0.3558795750141144,0.49612855911254883,6.268126487731934,6.717104911804199,0.5838307738304138,0,-1,0,0,0.0,2.0,415,2.4938950538635254,0,0.0,0,0.0,0,6.4605512619018555,0,5
NGSIM,GM,17,2,458,458,45.800000000000004,0.5295703411102295,0.7102686166763306,9.88649845123291,10.22251033782959,0.4786215126514435,0,-1,1,458,1.0,2.0,458,1.1719063520431519,0,0.0,0,0.0,0,6.612963676452637,2,7
NGSIM,GM,17,3,507,507,50.7,0.5418171286582947,0.7322329878807068,25.209537506103516,27.1132755279541,0.9282985925674438,0,-1,0,0,0.0,2.0,507,5.3851847648620605,0,0.0,0,0.0,0,15.914701461791992,2,7
NGSIM,GM,17,4,136,136,13.600000000000001,0.8233093023300171,1.0291225910186768,7.792912006378174,10.289201736450195,1.4692617654800415,0,-1,0,0,0.0,2.0,136,4.257452011108398,0,0.0,0,0.0,0,82.22490692138672,1,6
NGSIM,GM,17,5,436,436,43.6,0.7111616134643555,0.8854333162307739,1.8351000547409058,2.312509536743164,0.5889266729354858,0,-1,0,0,0.0,2.0,436,2.3659629821777344,0,0.0,0,0.0,0,7.055849552154541,2,7
NGSIM,GM,17,6,443,443,44.300000000000004,0.5237036347389221,0.651964545249939,4.761802673339844,5.7108845710754395,0.7558377385139465,0,-1,1,327,0.7381489841986456,2.0,443,1.6921813488006592,0,0.0,0,0.0,0,2.7093472480773926,1,6
NGSIM,GM,17,7,392,392,39.2,0.42043524980545044,0.5716416835784912,8.553452491760254,9.825399398803711,0.6584362983703613,0,-1,1,392,1.0,2.0,392,1.4913525581359863,0,0.0,0,0.0,0,5.01635217666626,0,5
NGSIM,GM,17,8,516,516,51.6,0.5161409974098206,0.6874630451202393,6.3788323402404785,7.790735244750977,0.8032467365264893,0,-1,0,0,0.0,2.0,516,4.187138557434082,0,0.0,0,0.0,0,15.483602523803711,2,7
NGSIM,GM,17,9,481,481,48.1,0.44390326738357544,0.6116077899932861,14.848785400390625,16.719791412353516,0.718070924282074,0,-1,0,0,0.0,2.0,481,3.4843506813049316,0,0.0,0,0.0,0,15.426753044128418,2,7
NGSIM,GM,17,10,399,399,39.900000000000006,0.563282310962677,0.71401047706604,7.144770622253418,9.249544143676758,0.7856754064559937,0,-1,0,0,0.0,2.0,399,3.341503143310547,0,0.0,0,0.0,0,9.769599914550781,0,5
NGSIM,GM,17,11,567,567,56.7,0.5588581562042236,0.7742218375205994,2.708563804626465,3.402632713317871,0.610611617565155,0,-1,0,0,0.0,2.0,567,4.568248271942139,0,0.0,0,0.0,0,7.964386463165283,2,7
NGSIM,GM,17,12,258,258,25.8,0.4891352951526642,0.6382461190223694,7.3052754402160645,9.067103385925293,0.5868542194366455,0,-1,0,0,0.0,2.0,258,2.324910879135132,0,0.0,0,0.0,0,25.70490074157715,2,7
NGSIM,GM,17,13,526,526,52.6,0.4697533845901489,0.5863279700279236,3.10914945602417,3.9067320823669434,0.48722004890441895,0,-1,1,526,1.0,2.0,526,1.3104811906814575,0,0.0,0,0.0,0,4.554923057556152,0,5
NGSIM,GM,17,14,175,175,17.5,0.7249321937561035,0.8708471655845642,1.6873538494110107,1.8402248620986938,0.4059070646762848,0,-1,0,0,0.0,2.0,175,2.247076988220215,0,0.0,0,0.0,0,17.612106323242188,1,6
NGSIM,GM,17,15,257,257,25.700000000000003,0.48745572566986084,0.6249259114265442,7.062979698181152,8.542346000671387,0.623978316783905,0,-1,0,0,0.0,2.0,257,3.944549083709717,0,0.0,0,0.0,0,13.131669998168945,2,7
