dataset,model,seed,event_id,available_future_steps,horizon_steps,horizon_seconds,mae_acc,rmse_acc,mae_spacing,rmse_spacing,mae_speed,collision,collision_step,unsafe_event,unsafe_frames,unsafe_frame_rate,unsafe_thw_threshold_seconds,thw_moving_frames,minimum_predicted_thw,negative_speed_attempts,negative_speed_attempt_rate,overspeed_attempts,overspeed_attempt_rate,numerical_failure,minimum_predicted_spacing,evaluation_gpu_local,evaluation_gpu_physical
NGSIM,GM,73,0,590,590,59.0,0.6141486167907715,0.8057892918586731,7.932217597961426,9.281742095947266,0.8373100161552429,0,-1,0,0,0.0,2.0,590,3.6220579147338867,0,0.0,0,0.0,0,10.11351203918457,0,5
NGSIM,GM,73,1,415,415,41.5,0.35773712396621704,0.49778515100479126,6.320987701416016,6.7794060707092285,0.5946835875511169,0,-1,0,0,0.0,2.0,415,2.477139949798584,0,0.0,0,0.0,0,6.5377516746521,0,5
NGSIM,GM,73,2,458,458,45.800000000000004,0.5313302278518677,0.7115373015403748,9.785012245178223,10.118656158447266,0.4768795967102051,0,-1,1,458,1.0,2.0,458,1.2014752626419067,0,0.0,0,0.0,0,6.792871952056885,2,7
NGSIM,GM,73,3,507,507,50.7,0.5431153774261475,0.7335110306739807,25.896427154541016,27.907875061035156,0.950046956539154,0,-1,0,0,0.0,2.0,507,5.4520955085754395,0,0.0,0,0.0,0,15.914700508117676,2,7
NGSIM,GM,73,4,136,136,13.600000000000001,0.8221398591995239,1.028537392616272,7.515037536621094,9.938687324523926,1.4200953245162964,0,-1,0,0,0.0,2.0,136,4.210875034332275,0,0.0,0,0.0,0,81.55810546875,1,6
NGSIM,GM,73,5,436,436,43.6,0.7096782326698303,0.8840885162353516,1.8317575454711914,2.308783769607544,0.5864537358283997,0,-1,0,0,0.0,2.0,436,2.3661608695983887,0,0.0,0,0.0,0,7.1439642906188965,2,7
NGSIM,GM,73,6,443,443,44.300000000000004,0.5241783857345581,0.6525903344154358,4.66301965713501,5.589287281036377,0.7514280676841736,0,-1,1,310,0.6997742663656885,2.0,443,1.7089673280715942,0,0.0,0,0.0,0,2.9383606910705566,1,6
NGSIM,GM,73,7,392,392,39.2,0.42390719056129456,0.5775707960128784,8.57323932647705,9.876714706420898,0.6670471429824829,0,-1,1,392,1.0,2.0,392,1.4867451190948486,0,0.0,0,0.0,0,5.130114555358887,0,5
NGSIM,GM,73,8,516,516,51.6,0.5182490944862366,0.6910834312438965,6.6322736740112305,8.111089706420898,0.8281631469726562,0,-1,0,0,0.0,2.0,516,4.204485893249512,0,0.0,0,0.0,0,15.484028816223145,2,7
NGSIM,GM,73,9,481,481,48.1,0.4442872107028961,0.6120626330375671,14.98569107055664,16.910062789916992,0.7274984121322632,0,-1,0,0,0.0,2.0,481,3.484849691390991,0,0.0,0,0.0,0,15.426753044128418,2,7
NGSIM,GM,73,10,399,399,39.900000000000006,0.5644236207008362,0.7151543498039246,7.230437755584717,9.346481323242188,0.7853882908821106,0,-1,0,0,0.0,2.0,399,3.3104443550109863,0,0.0,0,0.0,0,9.695489883422852,0,5
NGSIM,GM,73,11,567,567,56.7,0.5582720041275024,0.7737705707550049,2.6915500164031982,3.416851043701172,0.6162567138671875,0,-1,0,0,0.0,2.0,567,4.561576843261719,0,0.0,0,0.0,0,7.968062400817871,2,7
NGSIM,GM,73,12,258,258,25.8,0.48721492290496826,0.6367405652999878,7.427097797393799,9.233001708984375,0.6008508801460266,0,-1,0,0,0.0,2.0,258,2.324619770050049,0,0.0,0,0.0,0,25.704198837280273,2,7
NGSIM,GM,73,13,526,526,52.6,0.469412237405777,0.5859580636024475,3.0420401096343994,3.823975086212158,0.48093998432159424,0,-1,1,526,1.0,2.0,526,1.3357468843460083,0,0.0,0,0.0,0,4.744166374206543,0,5
NGSIM,GM,73,14,175,175,17.5,0.7250574827194214,0.870694100856781,1.626829981803894,1.7720891237258911,0.4045005440711975,0,-1,0,0,0.0,2.0,175,2.233264446258545,0,0.0,0,0.0,0,17.5054988861084,1,6
NGSIM,GM,73,15,257,257,25.700000000000003,0.4876822829246521,0.6253481507301331,7.400029182434082,8.994527816772461,0.6526677012443542,0,-1,0,0,0.0,2.0,257,3.949659585952759,0,0.0,0,0.0,0,13.131669998168945,2,7
NGSIM,GM,73,16,200,200,20.0,0.6047881841659546,0.8738415837287903,2.77728271484375,3.2362403869628906,1.0392718315124512,0,-1,0,0,0.0,2.0,200,7.39130973815918,0,0.0,0,0.0,0,11.590039253234863,1,6
NGSIM,GM,73,17,366,366,36.6,0.5392875671386719,0.6765478849411011,4.582581996917725,4.990964889526367,0.5014231204986572,0,-1,0,0,0.0,2.0,366,2.778602361679077,0,0.0,0,0.0,0,10.37818431854248,0,5
NGSIM,GM,73,18,526,526,52.6,0.5471177697181702,0.6861557364463806,4.8788580894470215,6.0388503074646,0.7990972399711609,0,-1,0,0,0.0,2.0,526,2.754251003265381,0,0.0,0,0.0,0,10.509514808654785,2,7
NGSIM,GM,73,19,687,687,68.7,0.6633530855178833,0.895649254322052,3.5798723697662354,4.352819442749023,0.8492788672447205,0,-1,0,0,0.0,2.0,687,2.03377366065979,0,0.0,0,0.0,0,3.1646125316619873,1,6
NGSIM,GM,73,20,386,386,38.6,0.5141287446022034,0.6940879821777344,2.396798610687256,3.4251291751861572,0.6546173691749573,0,-1,0,0,0.0,2.0,386,3.031787633895874,0,0.0,0,0.0,0,7.161689758300781,1,6
NGSIM,GM,73,21,303,303,30.3,0.6280651688575745,0.8441362977027893,8.515722274780273,9.766999244689941,0.8203662633895874,0,-1,0,0,0.0,2.0,303,3.1476027965545654,0,0.0,0,0.0,0,25.969009399414062,0,5
NGSIM,GM,73,22,678,678,67.8,0.8440543413162231,1.1094104051589966,3.575333833694458,4.43515682220459,0.9928585290908813,0,-1,1,664,0.9793510324483776,2.0,678,1.198232650756836,0,0.0,0,0.0,0,2.308574676513672,0,5
NGSIM,GM,73,23,223,223,22.3,0.48270389437675476,0.6225814819335938,1.479013442993164,1.8995617628097534,0.5098558068275452,0,-1,1,223,1.0,2.0,223,1.2611362934112549,0,0.0,0,0.0,0,8.276774406433105,2,7
NGSIM,GM,73,24,185,185,18.5,0.432652086019516,0.5197420120239258,8.21023178100586,9.358184814453125,0.9011685848236084,0,-1,0,0,0.0,2.0,185,3.460392475128174,0,0.0,0,0.0,0,15.3053617477417,0,5
NGSIM,GM,73,25,317,317,31.700000000000003,0.6962661743164062,0.8878597617149353,7.2044196128845215,8.580564498901367,0.9293799996376038,0,-1,1,317,1.0,2.0,317,1.140622615814209,0,0.0,0,0.0,0,2.813567876815796,1,6
NGSIM,GM,73,26,176,176,17.6,0.5974841117858887,0.8153189420700073,4.551456928253174,6.042704105377197,0.6700171828269958,0,-1,1,176,1.0,2.0,176,1.268110752105713,0,0.0,0,0.0,0,21.78110694885254,0,5
NGSIM,GM,73,27,146,146,14.600000000000001,0.7076845169067383,0.8739520907402039,10.97732162475586,13.659517288208008,1.7772588729858398,0,-1,0,0,0.0,2.0,146,2.243870258331299,0,0.0,0,0.0,0,44.01198196411133,0,5
NGSIM,GM,73,28,638,638,63.800000000000004,0.42443302273750305,0.5719595551490784,3.4766979217529297,4.127163410186768,0.5241780281066895,0,-1,0,0,0.0,2.0,638,3.379892110824585,0,0.0,0,0.0,0,13.035810470581055,1,6
NGSIM,GM,73,29,518,518,51.800000000000004,0.6708803176879883,0.8713859915733337,3.3284590244293213,3.7023301124572754,0.4897005259990692,0,-1,1,509,0.9826254826254827,2.0,518,0.6960670351982117,0,0.0,0,0.0,0,1.2157893180847168,1,6
NGSIM,GM,73,30,173,173,17.3,0.3597772717475891,0.44458770751953125,3.981931447982788,4.51100492477417,0.4103483557701111,0,-1,1,173,1.0,2.0,173,1.1027426719665527,0,0.0,0,0.0,0,6.518383502960205,2,7
NGSIM,GM,73,31,401,401,40.1,0.622971773147583,0.7651263475418091,3.8060224056243896,4.678703784942627,0.5250939726829529,0,-1,1,401,1.0,2.0,401,1.132226824760437,0,0.0,0,0.0,0,4.946350574493408,2,7
NGSIM,GM,73,32,147,147,14.700000000000001,0.658035933971405,0.7892740964889526,1.721796989440918,2.0757930278778076,0.5196375250816345,0,-1,0,0,0.0,2.0,147,4.559359550476074,0,0.0,0,0.0,0,80.57718658447266,0,5
NGSIM,GM,73,33,410,410,41.0,0.49493467807769775,0.6175422668457031,5.321082592010498,8.460348129272461,0.6255272626876831,0,-1,0,0,0.0,2.0,410,2.8804101943969727,0,0.0,0,0.0,0,7.236855506896973,1,6
NGSIM,GM,73,34,410,410,41.0,0.5566710233688354,0.7830623984336853,8.523353576660156,9.598676681518555,0.5904819965362549,0,-1,1,410,1.0,2.0,410,1.5748604536056519,0,0.0,0,0.0,0,9.540728569030762,0,5
NGSIM,GM,73,35,315,315,31.5,0.39760950207710266,0.4735161066055298,6.502999305725098,7.034610271453857,0.7030181288719177,0,-1,1,203,0.6444444444444445,2.0,315,1.8748189210891724,0,0.0,0,0.0,0,9.195012092590332,1,6
NGSIM,GM,73,36,374,374,37.4,0.5166271924972534,0.6878920197486877,4.3464131355285645,5.14942741394043,0.4630834460258484,0,-1,0,0,0.0,2.0,374,3.5601518154144287,0,0.0,0,0.0,0,10.990296363830566,2,7
