dataset,model,seed,event_id,available_future_steps,horizon_steps,horizon_seconds,mae_acc,rmse_acc,mae_spacing,rmse_spacing,mae_speed,collision,collision_step,unsafe_event,unsafe_frames,unsafe_frame_rate,unsafe_thw_threshold_seconds,thw_moving_frames,minimum_predicted_thw,negative_speed_attempts,negative_speed_attempt_rate,overspeed_attempts,overspeed_attempt_rate,numerical_failure,minimum_predicted_spacing,router_mean_Mamba,router_std_Mamba,router_top1_fraction_Mamba,router_mean_Gipps,router_std_Gipps,router_top1_fraction_Gipps,router_mean_GM,router_std_GM,router_top1_fraction_GM,router_mean_FVD,router_std_FVD,router_top1_fraction_FVD,router_mean_Wiedemann,router_std_Wiedemann,router_top1_fraction_Wiedemann,router_mean_NETSIM,router_std_NETSIM,router_top1_fraction_NETSIM,router_mean_Mod_NETSIM,router_std_Mod_NETSIM,router_top1_fraction_Mod_NETSIM,router_mean_Fritzsche,router_std_Fritzsche,router_top1_fraction_Fritzsche,contribution_mean_Mamba,contribution_std_Mamba,contribution_mean_Gipps,contribution_std_Gipps,contribution_mean_GM,contribution_std_GM,contribution_mean_FVD,contribution_std_FVD,contribution_mean_Wiedemann,contribution_std_Wiedemann,contribution_mean_NETSIM,contribution_std_NETSIM,contribution_mean_Mod_NETSIM,contribution_std_Mod_NETSIM,contribution_mean_Fritzsche,contribution_std_Fritzsche,contribution_mean_Transformer_shared,contribution_std_Transformer_shared,contribution_mean_IDM_shared,contribution_std_IDM_shared,evaluation_gpu_local,evaluation_gpu_physical
NGSIM,MoE_NoScenePrior,137,0,590,590,59.0,0.5924763083457947,0.7673192024230957,4.400421619415283,5.285315990447998,0.7808325886726379,0,-1,0,0,0.0,2.0,590,2.1810762882232666,0,0.0,0,0.0,0,10.958301544189453,0.155406653881073,0.2320941537618637,0.16610169410705566,0.3332090973854065,0.23417755961418152,0.28135591745376587,0.20610539615154266,0.24718357622623444,0.30169492959976196,0.15715432167053223,0.23456236720085144,0.18305084109306335,0.06746712327003479,0.17034777998924255,0.008474576286971569,0.005630378611385822,0.051383402198553085,0.0,0.0,0.0,0.0,0.07502683997154236,0.17698617279529572,0.05932203307747841,0.026182452216744423,0.05764066427946091,0.03411732614040375,0.03395840898156166,0.013426867313683033,0.02239944040775299,0.018479634076356888,0.03180301561951637,0.009464536793529987,0.031007515266537666,5.2123418470273464e-08,5.09118876834691e-07,0.0,0.0,0.01700117625296116,0.05306059867143631,0.4420012831687927,0.11376173794269562,0.4393269121646881,0.13373659551143646,0,5
NGSIM,MoE_NoScenePrior,137,1,415,415,41.5,0.4144452214241028,0.5628615617752075,6.025125980377197,6.8246541023254395,0.7008537650108337,0,-1,0,0,0.0,2.0,415,2.2309839725494385,0,0.0,0,0.0,0,8.906450271606445,0.233928382396698,0.25024017691612244,0.30361446738243103,0.2509840428829193,0.2494579404592514,0.21927711367607117,0.11253884434700012,0.20941857993602753,0.16144578158855438,0.28736573457717896,0.25110357999801636,0.26024097204208374,0.03969902917742729,0.1350705623626709,0.040963854640722275,0.013323216699063778,0.07726971805095673,0.0,0.0,0.0,0.0,0.06216077134013176,0.16248191893100739,0.014457831159234047,0.024022134020924568,0.039793115109205246,0.034990228712558746,0.04706902429461479,0.012067877687513828,0.029871677979826927,0.041924405843019485,0.06001168116927147,0.003907271660864353,0.027316702529788017,3.315542556215495e-13,3.4441223744491323e-12,0.0,0.0,0.012918713502585888,0.03554394096136093,0.40894168615341187,0.1815052181482315,0.4612274169921875,0.13963179290294647,0,5
NGSIM,MoE_NoScenePrior,137,2,458,458,45.800000000000004,0.47799694538116455,0.6380701661109924,5.934319019317627,6.1363091468811035,0.37573325634002686,0,-1,1,425,0.9279475982532751,2.0,458,1.5454741716384888,0,0.0,0,0.0,0,9.981427192687988,0.3045278787612915,0.2520573139190674,0.4803493320941925,0.24293601512908936,0.24619047343730927,0.061135370284318924,0.0,0.0,0.0,0.2948836386203766,0.24948544800281525,0.4585152864456177,0.0,0.0,0.0,0.07520463317632675,0.17558744549751282,0.0,0.08244781941175461,0.17930662631988525,0.0,0.0,0.0,0.0,0.020535485818982124,0.035861507058143616,0.027607347816228867,0.047763269394636154,0.0,0.0,0.025602145120501518,0.04876204952597618,0.0,0.0,6.419635383281275e-07,5.442111159936758e-06,7.357949129982444e-07,3.2194636787608033e-06,0.0,0.0,0.47866731882095337,0.17435342073440552,0.4475869834423065,0.15939845144748688,2,7
NGSIM,MoE_NoScenePrior,137,3,507,507,50.7,0.5305781960487366,0.7221010327339172,8.438627243041992,9.182954788208008,0.6868115067481995,0,-1,0,0,0.0,2.0,507,2.071424961090088,0,0.0,0,0.0,0,13.792082786560059,0.17513228952884674,0.2435058206319809,0.28205129504203796,0.32140251994132996,0.23655086755752563,0.258382648229599,0.12017712742090225,0.21350078284740448,0.09467455744743347,0.30400753021240234,0.24664324522018433,0.36489152908325195,0.0019653048366308212,0.031229199841618538,0.0,0.02309822477400303,0.10142472386360168,0.0,0.002810103353112936,0.036423105746507645,0.0,0.051406919956207275,0.1489073485136032,0.0,0.03395005315542221,0.07693536579608917,0.03552766889333725,0.03690165653824806,0.007418376859277487,0.018737560138106346,0.030280577018857002,0.058858104050159454,0.001014539273455739,0.016134975478053093,4.421805215315544e-07,2.0953152670699637e-06,2.351403907401169e-15,3.08435460331935e-14,0.007740919012576342,0.030044347047805786,0.43784815073013306,0.13234128057956696,0.44621920585632324,0.1424483209848404,2,7
NGSIM,MoE_NoScenePrior,137,4,136,136,13.600000000000001,0.8990451097488403,1.0871033668518066,5.685037136077881,7.1988372802734375,1.0185428857803345,0,-1,0,0,0.0,2.0,136,2.251091957092285,0,0.0,0,0.0,0,48.589534759521484,0.0,0.0,0.0,0.0,0.0,0.0,0.14780443906784058,0.20675572752952576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13971340656280518,0.2164870649576187,0.0,0.5463340878486633,0.016330981627106667,1.0,0.1661481410264969,0.21793055534362793,0.0,0.0,0.0,0.0,0.0,0.011585981585085392,0.017185069620609283,0.0,0.0,0.0,0.0,2.6616739156820195e-32,0.0,8.53621415715954e-24,3.743392066509216e-23,0.015105269849300385,0.030289821326732635,0.5231835246086121,0.1982300877571106,0.4501252770423889,0.19221144914627075,1,6
NGSIM,MoE_NoScenePrior,137,5,436,436,43.6,0.6441047787666321,0.8221660852432251,2.4649500846862793,3.052905321121216,0.5357913970947266,0,-1,0,0,0.0,2.0,436,2.187195301055908,0,0.0,0,0.0,0,9.102853775024414,0.12846492230892181,0.21997183561325073,0.1582568734884262,0.3569917380809784,0.2264171987771988,0.36467888951301575,0.09524232894182205,0.19642984867095947,0.10779816657304764,0.2949710488319397,0.24635232985019684,0.3165137469768524,0.06727387011051178,0.17006266117095947,0.027522936463356018,0.0010316114639863372,0.02151596173644066,0.0,0.0,0.0,0.0,0.05602436885237694,0.15570929646492004,0.025229357182979584,0.015009848400950432,0.04113849624991417,0.045058730989694595,0.040997132658958435,0.011888102628290653,0.03078526072204113,0.03625333681702614,0.06080271303653717,0.008112482726573944,0.026334304362535477,5.429481191900065e-19,1.1324081079155022e-17,0.0,0.0,0.009099628776311874,0.029332678765058517,0.39770790934562683,0.1502206027507782,0.47687000036239624,0.12977877259254456,2,7
NGSIM,MoE_NoScenePrior,137,6,443,443,44.300000000000004,0.5467093586921692,0.7052606344223022,5.093405723571777,6.116446495056152,0.7680256366729736,0,-1,1,29,0.0654627539503386,2.0,443,1.7981011867523193,0,0.0,0,0.0,0,6.630503177642822,0.08297662436962128,0.1884884089231491,0.1241535022854805,0.4103311598300934,0.19121912121772766,0.3950338661670685,0.2655045688152313,0.2509484887123108,0.3882618546485901,0.10652004927396774,0.2053118497133255,0.09255079180002213,0.09635169804096222,0.19631238281726837,0.0,0.019199257716536522,0.09329994767904282,0.0,0.0,0.0,0.0,0.019116681069135666,0.09293477237224579,0.0,0.005910058505833149,0.021509936079382896,0.03405892848968506,0.03446595370769501,0.021072860807180405,0.031200919300317764,0.011480744928121567,0.03528113290667534,0.009997518733143806,0.029490668326616287,7.228860567920492e-07,9.85352471616352e-06,0.0,0.0,0.002517197746783495,0.013068431057035923,0.42619410157203674,0.13340850174427032,0.48876798152923584,0.12318376451730728,1,6
NGSIM,MoE_NoScenePrior,137,7,392,392,39.2,0.41117462515830994,0.550976574420929,4.788582801818848,5.828176498413086,0.6221700310707092,0,-1,1,49,0.125,2.0,392,1.4918256998062134,0,0.0,0,0.0,0,7.39825963973999,0.09150689840316772,0.1946064531803131,0.1428571492433548,0.4110786020755768,0.1900848001241684,0.3392857015132904,0.08558905124664307,0.18851304054260254,0.1071428582072258,0.322124719619751,0.24017906188964844,0.4107142984867096,0.08970077335834503,0.19073083996772766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006656605284661055,0.02234874852001667,0.0400802344083786,0.05461782217025757,0.009202208369970322,0.0266275592148304,0.03599172085523605,0.04539964348077774,0.008314114063978195,0.03155449032783508,0.0,0.0,0.0,0.0,0.0,0.0,0.42963647842407227,0.1779906153678894,0.4701188802719116,0.14635705947875977,0,5
NGSIM,MoE_NoScenePrior,137,8,516,516,51.6,0.4725205600261688,0.6228881478309631,3.1528120040893555,3.8365046977996826,0.5234193205833435,0,-1,0,0,0.0,2.0,516,2.467996120452881,0,0.0,0,0.0,0,12.505836486816406,0.10398104786872864,0.19995178282260895,0.07364340871572495,0.38387176394462585,0.21324366331100464,0.40310078859329224,0.13976122438907623,0.2236008495092392,0.12209302186965942,0.27313458919525146,0.2533603310585022,0.3488371968269348,0.03442251682281494,0.12569409608840942,0.0,0.005472640041261911,0.0504566952586174,0.0,0.012518156319856644,0.07496047765016556,0.0,0.046837978065013885,0.14629165828227997,0.05232558026909828,0.025265982374548912,0.06634169071912766,0.05015413090586662,0.0442267581820488,0.016029369086027145,0.036003150045871735,0.03967299684882164,0.06356747448444366,0.002304419409483671,0.013277491554617882,8.285822932620559e-16,9.121676633157879e-15,2.4019286815510593e-16,2.3053899013327633e-15,0.010691842064261436,0.03555697947740555,0.36572733521461487,0.1586489975452423,0.4901542365550995,0.12294431775808334,2,7
NGSIM,MoE_NoScenePrior,137,9,481,481,48.1,0.406342089176178,0.5393585562705994,4.881141185760498,6.023108005523682,0.43076252937316895,0,-1,1,54,0.11226611226611227,2.0,481,1.9337718486785889,0,0.0,0,0.0,0,12.918813705444336,0.20212209224700928,0.25033095479011536,0.28898128867149353,0.32976865768432617,0.23294442892074585,0.23908524215221405,0.0,0.0,0.0,0.3293514549732208,0.2415490597486496,0.4719334840774536,0.08568914979696274,0.18631799519062042,0.0,0.053068701177835464,0.1492370069026947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02202506549656391,0.04945139214396477,0.03542506322264671,0.037417806684970856,0.0,0.0,0.03359855338931084,0.06148374825716019,0.008263775147497654,0.027892479673027992,1.5521161458309507e-06,1.3615088391816244e-05,0.0,0.0,0.0,0.0,0.45909616351127625,0.1425253301858902,0.44158974289894104,0.14313314855098724,2,7
