dataset,model,seed,event_id,available_future_steps,horizon_steps,horizon_seconds,mae_acc,rmse_acc,mae_spacing,rmse_spacing,mae_speed,collision,collision_step,unsafe_event,unsafe_frames,unsafe_frame_rate,unsafe_thw_threshold_seconds,thw_moving_frames,minimum_predicted_thw,negative_speed_attempts,negative_speed_attempt_rate,overspeed_attempts,overspeed_attempt_rate,numerical_failure,minimum_predicted_spacing,evaluation_gpu_local,evaluation_gpu_physical
NGSIM,IDM,42,0,590,590,59.0,0.6299588680267334,0.8183745741844177,5.104700565338135,5.737812042236328,0.7552903294563293,0,-1,1,512,0.8677966101694915,2.0,590,1.5032027959823608,0,0.0,0,0.0,0,4.832444190979004,0,5
NGSIM,IDM,42,1,415,415,41.5,0.44692572951316833,0.5910030603408813,9.167149543762207,10.097064971923828,1.151549220085144,0,-1,1,177,0.42650602409638555,2.0,415,1.593510389328003,0,0.0,0,0.0,0,3.4991419315338135,0,5
NGSIM,IDM,42,2,458,458,45.800000000000004,0.5047629475593567,0.6728237867355347,7.409154415130615,7.739333629608154,0.42190563678741455,0,-1,1,458,1.0,2.0,458,1.4891477823257446,0,0.0,0,0.0,0,8.72288990020752,2,7
NGSIM,IDM,42,3,507,507,50.7,0.5484937429428101,0.7328879833221436,3.1045806407928467,4.441005706787109,0.5904560685157776,0,-1,1,297,0.5857988165680473,2.0,507,1.5030832290649414,0,0.0,0,0.0,0,9.434370040893555,2,7
NGSIM,IDM,42,4,136,136,13.600000000000001,0.8031465411186218,1.0006303787231445,2.958024024963379,3.994029998779297,0.6577985882759094,0,-1,0,0,0.0,2.0,136,3.3804965019226074,0,0.0,0,0.0,0,69.6257095336914,1,6
NGSIM,IDM,42,5,436,436,43.6,0.7308537364006042,0.9225822687149048,4.882119655609131,6.093162536621094,0.8493198752403259,0,-1,1,181,0.4151376146788991,2.0,436,1.6060960292816162,0,0.0,0,0.0,0,4.149446487426758,2,7
NGSIM,IDM,42,6,443,443,44.300000000000004,0.5453412532806396,0.6902276277542114,4.656560897827148,5.59176778793335,0.7786281704902649,0,-1,1,230,0.5191873589164786,2.0,443,1.6455037593841553,0,0.0,0,0.0,0,2.1267879009246826,1,6
NGSIM,IDM,42,7,392,392,39.2,0.399385929107666,0.513921856880188,6.713753700256348,7.520183086395264,0.5012609958648682,0,-1,1,264,0.673469387755102,2.0,392,1.495718002319336,0,0.0,0,0.0,0,5.087384223937988,0,5
NGSIM,IDM,42,8,516,516,51.6,0.5687484741210938,0.7487810254096985,5.006446838378906,5.897566795349121,0.8544027209281921,0,-1,1,65,0.12596899224806202,2.0,516,1.73991858959198,0,0.0,0,0.0,0,5.802026271820068,2,7
NGSIM,IDM,42,9,481,481,48.1,0.4900040924549103,0.6831637620925903,3.405498504638672,3.93184232711792,0.6274622678756714,0,-1,1,358,0.7442827442827443,2.0,481,1.5200084447860718,0,0.0,0,0.0,0,10.37888240814209,2,7
NGSIM,IDM,42,10,399,399,39.900000000000006,0.5884978175163269,0.750980794429779,13.390857696533203,15.533905982971191,0.8679520487785339,0,-1,1,216,0.5413533834586466,2.0,399,1.6032025814056396,0,0.0,0,0.0,0,3.907925844192505,0,5
NGSIM,IDM,42,11,567,567,56.7,0.6479069590568542,0.8681271076202393,15.494290351867676,17.45709991455078,1.1421215534210205,0,-1,1,179,0.31569664902998235,2.0,567,1.662487506866455,0,0.0,0,0.0,0,4.913269996643066,2,7
NGSIM,IDM,42,12,258,258,25.8,0.5121804475784302,0.6621522307395935,1.1479732990264893,1.307603120803833,0.43376946449279785,0,-1,1,188,0.7286821705426356,2.0,258,1.7705622911453247,0,0.0,0,0.0,0,23.320281982421875,2,7
NGSIM,IDM,42,13,526,526,52.6,0.48212549090385437,0.6130199432373047,3.5955162048339844,4.372386455535889,0.7224928736686707,0,-1,1,333,0.6330798479087453,2.0,526,1.4446455240249634,0,0.0,0,0.0,0,5.570176601409912,0,5
NGSIM,IDM,42,14,175,175,17.5,0.739348828792572,0.896676778793335,0.8190065026283264,1.0524135828018188,0.45098766684532166,0,-1,1,75,0.42857142857142855,2.0,175,1.7028045654296875,0,0.0,0,0.0,0,13.913476943969727,1,6
NGSIM,IDM,42,15,257,257,25.700000000000003,0.5275759696960449,0.6562910676002502,5.937485218048096,7.431938171386719,1.0585660934448242,0,-1,0,0,0.0,2.0,257,2.8419370651245117,0,0.0,0,0.0,0,13.131669998168945,2,7
NGSIM,IDM,42,16,200,200,20.0,0.6222492456436157,0.8603435754776001,6.454611301422119,6.825159549713135,0.8076417446136475,0,-1,1,7,0.035,2.0,200,1.9804013967514038,0,0.0,0,0.0,0,1.5254091024398804,1,6
