dataset,model,seed,event_id,available_future_steps,horizon_steps,horizon_seconds,mae_acc,rmse_acc,mae_spacing,rmse_spacing,mae_speed,collision,collision_step,unsafe_event,unsafe_frames,unsafe_frame_rate,unsafe_thw_threshold_seconds,thw_moving_frames,minimum_predicted_thw,negative_speed_attempts,negative_speed_attempt_rate,overspeed_attempts,overspeed_attempt_rate,numerical_failure,minimum_predicted_spacing,evaluation_gpu_local,evaluation_gpu_physical
NGSIM,IDM,101,0,590,590,59.0,0.6299921274185181,0.8184100389480591,5.116837501525879,5.749084949493408,0.7552613615989685,0,-1,1,512,0.8677966101694915,2.0,590,1.5010312795639038,0,0.0,0,0.0,0,4.828111171722412,0,5
NGSIM,IDM,101,1,415,415,41.5,0.4470455050468445,0.5911587476730347,9.173924446105957,10.104989051818848,1.1523200273513794,0,-1,1,178,0.42891566265060244,2.0,415,1.5916213989257812,0,0.0,0,0.0,0,3.4946210384368896,0,5
NGSIM,IDM,101,2,458,458,45.800000000000004,0.504827618598938,0.6729000806808472,7.422287940979004,7.753133296966553,0.4221128523349762,0,-1,1,458,1.0,2.0,458,1.486991286277771,0,0.0,0,0.0,0,8.712287902832031,2,7
NGSIM,IDM,101,3,507,507,50.7,0.5485595464706421,0.7329525947570801,3.104625940322876,4.440884113311768,0.5907759070396423,0,-1,1,297,0.5857988165680473,2.0,507,1.500951886177063,0,0.0,0,0.0,0,9.42009162902832,2,7
NGSIM,IDM,101,4,136,136,13.600000000000001,0.8031364679336548,1.000611424446106,2.9533181190490723,3.9874701499938965,0.657217800617218,0,-1,0,0,0.0,2.0,136,3.3796403408050537,0,0.0,0,0.0,0,69.61251068115234,1,6
NGSIM,IDM,101,5,436,436,43.6,0.7308996915817261,0.9226601123809814,4.888321876525879,6.100992679595947,0.8498488068580627,0,-1,1,181,0.4151376146788991,2.0,436,1.6042604446411133,0,0.0,0,0.0,0,4.142885208129883,2,7
NGSIM,IDM,101,6,443,443,44.300000000000004,0.5454372763633728,0.6903558373451233,4.655959606170654,5.593034267425537,0.7787576913833618,0,-1,1,233,0.5259593679458239,2.0,443,1.6434522867202759,0,0.0,0,0.0,0,2.123429536819458,1,6
NGSIM,IDM,101,7,392,392,39.2,0.3994903564453125,0.5140416622161865,6.721843719482422,7.528493881225586,0.5015802383422852,0,-1,1,264,0.673469387755102,2.0,392,1.4955220222473145,0,0.0,0,0.0,0,5.080787181854248,0,5
NGSIM,IDM,101,8,516,516,51.6,0.5688209533691406,0.7488712072372437,5.010499954223633,5.902646064758301,0.8546897172927856,0,-1,1,65,0.12596899224806202,2.0,516,1.737825870513916,0,0.0,0,0.0,0,5.794648170471191,2,7
NGSIM,IDM,101,9,481,481,48.1,0.49006277322769165,0.6832248568534851,3.397857666015625,3.9237799644470215,0.6276454925537109,0,-1,1,358,0.7442827442827443,2.0,481,1.5178492069244385,0,0.0,0,0.0,0,10.367606163024902,2,7
NGSIM,IDM,101,10,399,399,39.900000000000006,0.5885612964630127,0.75107741355896,13.397802352905273,15.541263580322266,0.8682172298431396,0,-1,1,217,0.543859649122807,2.0,399,1.6011232137680054,0,0.0,0,0.0,0,3.9023995399475098,0,5
NGSIM,IDM,101,11,567,567,56.7,0.6480177044868469,0.8682575821876526,15.502816200256348,17.46694564819336,1.1425509452819824,0,-1,1,181,0.31922398589065254,2.0,567,1.6605192422866821,0,0.0,0,0.0,0,4.912466049194336,2,7
NGSIM,IDM,101,12,258,258,25.8,0.5122393369674683,0.6622027158737183,1.1393358707427979,1.2973637580871582,0.4339296519756317,0,-1,1,188,0.7286821705426356,2.0,258,1.7689355611801147,0,0.0,0,0.0,0,23.30191993713379,2,7
NGSIM,IDM,101,13,526,526,52.6,0.48210859298706055,0.6130141615867615,3.597835063934326,4.373748779296875,0.7225204706192017,0,-1,1,334,0.6349809885931559,2.0,526,1.4438265562057495,0,0.0,0,0.0,0,5.56183385848999,0,5
NGSIM,IDM,101,14,175,175,17.5,0.7393888831138611,0.8967211246490479,0.8246737122535706,1.0595920085906982,0.45129844546318054,0,-1,1,76,0.4342857142857143,2.0,175,1.7010862827301025,0,0.0,0,0.0,0,13.900652885437012,1,6
NGSIM,IDM,101,15,257,257,25.700000000000003,0.5276321768760681,0.6563453674316406,5.9444780349731445,7.44045877456665,1.0593096017837524,0,-1,0,0,0.0,2.0,257,2.8421483039855957,0,0.0,0,0.0,0,13.131669998168945,2,7
NGSIM,IDM,101,16,200,200,20.0,0.6222589015960693,0.860292375087738,6.455691337585449,6.826236248016357,0.8073654174804688,0,-1,1,7,0.035,2.0,200,1.9786802530288696,0,0.0,0,0.0,0,1.5234448909759521,1,6
NGSIM,IDM,101,17,366,366,36.6,0.5438750982284546,0.7028939127922058,1.4259120225906372,1.7872461080551147,0.5564677715301514,0,-1,1,238,0.6502732240437158,2.0,366,1.5992733240127563,0,0.0,0,0.0,0,7.450901985168457,0,5
NGSIM,IDM,101,18,526,526,52.6,0.5663397908210754,0.7148464918136597,3.6015737056732178,4.498047351837158,0.8661545515060425,0,-1,1,130,0.24714828897338403,2.0,526,1.7318928241729736,0,0.0,0,0.0,0,5.958820343017578,2,7
NGSIM,IDM,101,19,687,687,68.7,0.7394601106643677,0.9814618825912476,3.3322031497955322,4.148228645324707,0.9835742712020874,0,-1,1,361,0.5254730713245997,2.0,687,1.6195756196975708,0,0.0,0,0.0,0,1.448534607887268,1,6
NGSIM,IDM,101,20,386,386,38.6,0.5525690317153931,0.7421538233757019,7.9974870681762695,10.001422882080078,1.0282628536224365,0,-1,1,173,0.4481865284974093,2.0,386,1.7700629234313965,0,0.0,0,0.0,0,2.599567413330078,1,6
NGSIM,IDM,101,21,303,303,30.3,0.6605511903762817,0.8405910730361938,1.2557483911514282,1.6507861614227295,0.6531779766082764,0,-1,1,126,0.4158415841584158,2.0,303,1.701430082321167,0,0.0,0,0.0,0,13.960779190063477,0,5
NGSIM,IDM,101,22,678,678,67.8,0.8006154298782349,1.0575487613677979,5.165416240692139,7.0415120124816895,1.2940189838409424,0,-1,1,363,0.5353982300884956,2.0,678,1.4924566745758057,0,0.0,0,0.0,0,3.289778232574463,0,5
NGSIM,IDM,101,23,223,223,22.3,0.5262793302536011,0.6804834008216858,1.2739015817642212,1.5465481281280518,0.5552480220794678,0,-1,1,223,1.0,2.0,223,1.3674792051315308,0,0.0,0,0.0,0,10.417875289916992,2,7
NGSIM,IDM,101,24,185,185,18.5,0.44458481669425964,0.5496523976325989,13.678868293762207,15.983642578125,1.5516870021820068,0,-1,1,88,0.4756756756756757,2.0,185,1.7743897438049316,0,0.0,0,0.0,0,10.294524192810059,0,5
NGSIM,IDM,101,25,317,317,31.700000000000003,0.7291722297668457,0.9733156561851501,4.174629211425781,5.609219074249268,1.1706823110580444,0,-1,1,211,0.6656151419558359,2.0,317,1.1812965869903564,0,0.0,0,0.0,0,3.7246625423431396,1,6
NGSIM,IDM,101,26,176,176,17.6,0.6039478778839111,0.7887675166130066,6.434573650360107,8.415035247802734,0.9024196267127991,0,-1,1,176,1.0,2.0,176,1.5582597255706787,0,0.0,0,0.0,0,26.375385284423828,0,5
NGSIM,IDM,101,27,146,146,14.600000000000001,0.7246640920639038,0.8821942210197449,13.135972023010254,16.557098388671875,2.208824634552002,0,-1,0,0,0.0,2.0,146,2.2263736724853516,0,0.0,0,0.0,0,44.01198196411133,0,5
NGSIM,IDM,101,28,638,638,63.800000000000004,0.4269748330116272,0.56965172290802,6.058476448059082,6.582621097564697,0.45010778307914734,0,-1,1,481,0.7539184952978056,2.0,638,1.5154519081115723,0,0.0,0,0.0,0,5.603085517883301,1,6
NGSIM,IDM,101,29,518,518,51.800000000000004,0.6492877006530762,0.8567895889282227,3.89884352684021,4.406174659729004,0.6358815431594849,0,-1,1,271,0.5231660231660231,2.0,518,0.7179977297782898,0,0.0,0,0.0,0,2.166081190109253,1,6
NGSIM,IDM,101,30,173,173,17.3,0.31143972277641296,0.41515016555786133,2.0887503623962402,2.5896334648132324,0.28028348088264465,0,-1,1,173,1.0,2.0,173,1.3500655889511108,0,0.0,0,0.0,0,8.716967582702637,2,7
NGSIM,IDM,101,31,401,401,40.1,0.6008833646774292,0.7460819482803345,2.104548454284668,2.7536494731903076,0.5662958025932312,0,-1,1,401,1.0,2.0,401,1.5179603099822998,0,0.0,0,0.0,0,7.1211323738098145,2,7
NGSIM,IDM,101,32,147,147,14.700000000000001,0.6642014980316162,0.7994288206100464,6.193852424621582,7.530320167541504,1.0886832475662231,0,-1,0,0,0.0,2.0,147,3.5748701095581055,0,0.0,0,0.0,0,74.78761291503906,0,5
NGSIM,IDM,101,33,410,410,41.0,0.5251052975654602,0.6467510461807251,5.7705078125,8.718653678894043,0.8059077858924866,0,-1,1,87,0.2121951219512195,2.0,410,1.7367161512374878,0,0.0,0,0.0,0,3.5624470710754395,1,6
NGSIM,IDM,101,34,410,410,41.0,0.5521991848945618,0.777509331703186,9.046365737915039,10.042362213134766,0.597384512424469,0,-1,1,410,1.0,2.0,410,1.48139226436615,0,0.0,0,0.0,0,8.98464584350586,0,5
NGSIM,IDM,101,35,315,315,31.5,0.39692550897598267,0.48135724663734436,7.886539936065674,8.436253547668457,0.7478801012039185,0,-1,1,242,0.7682539682539683,2.0,315,1.5495171546936035,0,0.0,0,0.0,0,7.450467109680176,1,6
NGSIM,IDM,101,36,374,374,37.4,0.5452033281326294,0.7164984345436096,4.614129543304443,4.8882904052734375,0.5221478343009949,0,-1,1,313,0.8368983957219251,2.0,374,1.5244600772857666,0,0.0,0,0.0,0,5.730509281158447,2,7
NGSIM,IDM,101,37,310,310,31.0,0.6457371115684509,0.8236607909202576,2.2361512184143066,2.6240475177764893,0.7274922728538513,0,-1,1,310,1.0,2.0,310,1.5554380416870117,0,0.0,0,0.0,0,11.828267097473145,2,7
NGSIM,IDM,101,38,302,302,30.200000000000003,0.6990987062454224,0.8886826634407043,4.334134101867676,5.496368885040283,1.1669719219207764,0,-1,1,72,0.23841059602649006,2.0,302,1.6203945875167847,0,0.0,0,0.0,0,7.98145866394043,1,6
NGSIM,IDM,101,39,259,259,25.900000000000002,0.5222986936569214,0.6377374529838562,2.2861342430114746,3.0824875831604004,0.578802227973938,0,-1,1,138,0.5328185328185329,2.0,259,1.7893186807632446,0,0.0,0,0.0,0,8.71284294128418,1,6
NGSIM,IDM,101,40,391,391,39.1,0.5953853130340576,0.7966945767402649,3.286672353744507,4.102019786834717,0.6884245872497559,0,-1,1,318,0.8132992327365729,2.0,391,1.6764464378356934,0,0.0,0,0.0,0,5.516615390777588,1,6
NGSIM,IDM,101,41,291,291,29.1,0.7052717208862305,0.8424076437950134,25.094928741455078,32.24701690673828,2.2983016967773438,0,-1,0,0,0.0,2.0,291,2.8942666053771973,0,0.0,0,0.0,0,3.574488878250122,2,7
NGSIM,IDM,101,42,462,462,46.2,0.5599350929260254,0.7287670969963074,3.9290835857391357,5.853740692138672,0.7047272324562073,0,-1,1,278,0.6017316017316018,2.0,462,1.5116281509399414,0,0.0,0,0.0,0,3.9111037254333496,0,5
NGSIM,IDM,101,43,398,398,39.800000000000004,0.519984245300293,0.666862428188324,3.009577512741089,3.8495707511901855,0.543940007686615,0,-1,1,392,0.9849246231155779,2.0,398,1.512501835823059,0,0.0,0,0.0,0,10.977897644042969,1,6
NGSIM,IDM,101,44,661,661,66.10000000000001,0.6072713732719421,0.7987669110298157,5.28563928604126,6.184560298919678,0.9572154879570007,0,-1,1,254,0.3842662632375189,2.0,661,1.508744478225708,0,0.0,0,0.0,0,2.4369020462036133,2,7
NGSIM,IDM,101,45,149,149,14.9,0.9130882024765015,1.0487854480743408,4.340108871459961,4.6905412673950195,0.8211464285850525,0,-1,1,149,1.0,2.0,149,1.2792537212371826,0,0.0,0,0.0,0,28.568899154663086,1,6
NGSIM,IDM,101,46,562,562,56.2,0.6027056574821472,0.7517365217208862,2.8045973777770996,3.2173447608947754,0.5919494032859802,0,-1,1,344,0.6120996441281139,2.0,562,1.5684771537780762,0,0.0,0,0.0,0,2.9894046783447266,1,6
NGSIM,IDM,101,47,229,229,22.900000000000002,0.5658478736877441,0.7731688022613525,9.692978858947754,11.316051483154297,0.8445582985877991,0,-1,1,229,1.0,2.0,229,1.1755752563476562,0,0.0,0,0.0,0,9.0656099319458,1,6
NGSIM,IDM,101,48,257,257,25.700000000000003,0.5121588706970215,0.7149960994720459,6.01393461227417,7.378514289855957,0.7003024220466614,0,-1,1,131,0.5097276264591439,2.0,257,1.5645419359207153,0,0.0,0,0.0,0,9.32108211517334,0,5
NGSIM,IDM,101,49,176,176,17.6,0.7622326016426086,1.0013319253921509,0.752672553062439,0.8764939904212952,0.47130444645881653,0,-1,1,176,1.0,2.0,176,1.116586685180664,0,0.0,0,0.0,0,20.70641326904297,1,6
