dataset,model,seed,event_id,available_future_steps,horizon_steps,horizon_seconds,mae_acc,rmse_acc,mae_spacing,rmse_spacing,mae_speed,collision,collision_step,unsafe_event,unsafe_frames,unsafe_frame_rate,unsafe_thw_threshold_seconds,thw_moving_frames,minimum_predicted_thw,negative_speed_attempts,negative_speed_attempt_rate,overspeed_attempts,overspeed_attempt_rate,numerical_failure,minimum_predicted_spacing,evaluation_gpu_local,evaluation_gpu_physical
NGSIM,NETSIM,137,0,590,590,59.0,0.6474781632423401,0.8449926972389221,75.18834686279297,104.43738555908203,4.037477970123291,0,-1,0,0,0.0,2.0,590,3.100912570953369,0,0.0,0,0.0,0,7.518050193786621,0,5
NGSIM,NETSIM,137,1,415,415,41.5,0.49941420555114746,0.6863567233085632,15.12630558013916,18.103473663330078,2.5804364681243896,1,254,1,129,0.3108433734939759,2.0,254,0.0,0,0.0,0,0.0,0,0.0,0,5
NGSIM,NETSIM,137,2,458,458,45.800000000000004,0.5693732500076294,0.7628329396247864,24.49169921875,33.49260711669922,2.056708812713623,0,-1,1,156,0.3406113537117904,2.0,458,1.1904261112213135,0,0.0,0,0.0,0,7.7114667892456055,2,7
NGSIM,NETSIM,137,3,507,507,50.7,0.6053538918495178,0.7985576391220093,128.07229614257812,154.99684143066406,5.468081474304199,0,-1,0,0,0.0,2.0,507,7.4660515785217285,0,0.0,0,0.0,0,15.917730331420898,2,7
NGSIM,NETSIM,137,4,136,136,13.600000000000001,0.812329888343811,1.0243945121765137,2.8697097301483154,3.801950693130493,0.594979465007782,0,-1,0,0,0.0,2.0,136,3.269181251525879,0,0.0,0,0.0,0,68.56290435791016,1,6
NGSIM,NETSIM,137,5,436,436,43.6,0.781130313873291,0.9945592284202576,19.54819107055664,32.97376251220703,3.0003466606140137,0,-1,1,66,0.15137614678899083,2.0,436,0.4084770381450653,0,0.0,0,0.0,0,1.0652191638946533,2,7
NGSIM,NETSIM,137,6,443,443,44.300000000000004,0.43258872628211975,0.6413776278495789,10.91362476348877,11.433674812316895,4.499340057373047,1,79,1,79,0.17832957110609482,2.0,79,0.0,0,0.0,0,0.0,0,0.0,1,6
NGSIM,NETSIM,137,7,392,392,39.2,0.3211303949356079,0.5178804397583008,21.597606658935547,32.373653411865234,2.2247214317321777,0,-1,1,69,0.1760204081632653,2.0,392,1.5012224912643433,0,0.0,0,0.0,0,6.903818607330322,0,5
NGSIM,NETSIM,137,8,516,516,51.6,0.5833114385604858,0.8954269886016846,80.91523742675781,95.64292907714844,3.5063259601593018,0,-1,0,0,0.0,2.0,516,3.9944076538085938,0,0.0,0,0.0,0,15.02172565460205,2,7
NGSIM,NETSIM,137,9,481,481,48.1,0.47995543479919434,0.7125263810157776,68.91590118408203,86.45204162597656,3.59291672706604,0,-1,0,0,0.0,2.0,481,3.650883436203003,0,0.0,0,0.0,0,15.426753044128418,2,7
NGSIM,NETSIM,137,10,399,399,39.900000000000006,0.5375589728355408,0.7384403944015503,8.823121070861816,13.163541793823242,1.8061985969543457,0,-1,0,0,0.0,2.0,399,2.764024496078491,0,0.0,0,0.0,0,7.163562774658203,0,5
NGSIM,NETSIM,137,11,567,567,56.7,0.6024338006973267,0.8528205156326294,129.14984130859375,167.07936096191406,5.596988201141357,0,-1,0,0,0.0,2.0,567,14.63290023803711,0,0.0,0,0.0,0,7.765389919281006,2,7
NGSIM,NETSIM,137,12,258,258,25.8,0.43707960844039917,0.6209325194358826,19.285465240478516,25.817472457885742,2.2307121753692627,0,-1,0,0,0.0,2.0,258,2.303504705429077,0,0.0,0,0.0,0,25.652851104736328,2,7
NGSIM,NETSIM,137,13,526,526,52.6,0.5472068786621094,0.7097191214561462,45.74275588989258,65.11061096191406,2.617872476577759,0,-1,1,140,0.2661596958174905,2.0,526,1.360044240951538,0,0.0,0,0.0,0,7.824706554412842,0,5
