dataset,model,seed,event_id,available_future_steps,horizon_steps,horizon_seconds,mae_acc,rmse_acc,mae_spacing,rmse_spacing,mae_speed,collision,collision_step,unsafe_event,unsafe_frames,unsafe_frame_rate,unsafe_thw_threshold_seconds,thw_moving_frames,minimum_predicted_thw,negative_speed_attempts,negative_speed_attempt_rate,overspeed_attempts,overspeed_attempt_rate,numerical_failure,minimum_predicted_spacing,evaluation_gpu_local,evaluation_gpu_physical
NGSIM,Mod_NETSIM,17,0,590,590,59.0,0.64096599817276,0.8335336446762085,73.30423736572266,102.11260223388672,3.9824256896972656,0,-1,0,0,0.0,2.0,590,2.613375425338745,0,0.0,0,0.0,0,6.461252689361572,0,5
NGSIM,Mod_NETSIM,17,1,415,415,41.5,0.5128706097602844,0.6920676827430725,14.36252212524414,17.597909927368164,2.5862648487091064,1,251,1,73,0.17590361445783131,2.0,251,0.0,0,0.0,0,0.0,0,0.0,0,5
NGSIM,Mod_NETSIM,17,2,458,458,45.800000000000004,0.5562762022018433,0.7650343775749207,27.863550186157227,37.001258850097656,2.493319511413574,0,-1,1,169,0.36899563318777295,2.0,458,0.3219970762729645,0,0.0,0,0.0,0,1.7547438144683838,2,7
NGSIM,Mod_NETSIM,17,3,507,507,50.7,0.6053538918495178,0.7985576391220093,128.07229614257812,154.99684143066406,5.468081474304199,0,-1,0,0,0.0,2.0,507,7.4660515785217285,0,0.0,0,0.0,0,15.917730331420898,2,7
NGSIM,Mod_NETSIM,17,4,136,136,13.600000000000001,0.8082242608070374,1.0158840417861938,2.8754749298095703,3.811488151550293,0.5908300280570984,0,-1,0,0,0.0,2.0,136,3.2822368144989014,0,0.0,0,0.0,0,68.65327453613281,1,6
NGSIM,Mod_NETSIM,17,5,436,436,43.6,0.7755633592605591,0.9981039762496948,10.79042911529541,14.231541633605957,3.921112060546875,1,228,1,36,0.08256880733944955,2.0,228,0.0,0,0.0,0,0.0,0,0.0,2,7
NGSIM,Mod_NETSIM,17,6,443,443,44.300000000000004,0.44665244221687317,0.6508517265319824,11.034908294677734,11.5639009475708,4.512239933013916,1,65,1,65,0.14672686230248308,2.0,65,0.0,0,0.0,0,0.0,0,0.0,1,6
NGSIM,Mod_NETSIM,17,7,392,392,39.2,0.3178560137748718,0.513654351234436,20.4072208404541,30.423099517822266,2.1907057762145996,0,-1,1,117,0.29846938775510207,2.0,392,1.4983835220336914,0,0.0,0,0.0,0,5.791662216186523,0,5
NGSIM,Mod_NETSIM,17,8,516,516,51.6,0.5832948684692383,0.8954269886016846,80.87177276611328,95.59192657470703,3.5050737857818604,0,-1,0,0,0.0,2.0,516,3.9919235706329346,0,0.0,0,0.0,0,15.019686698913574,2,7
NGSIM,Mod_NETSIM,17,9,481,481,48.1,0.47995543479919434,0.7125263810157776,68.91590118408203,86.45204162597656,3.59291672706604,0,-1,0,0,0.0,2.0,481,3.650883436203003,0,0.0,0,0.0,0,15.426753044128418,2,7
NGSIM,Mod_NETSIM,17,10,399,399,39.900000000000006,0.5203713774681091,0.7118642926216125,8.593829154968262,12.293457984924316,1.7869998216629028,0,-1,0,0,0.0,2.0,399,2.309272527694702,0,0.0,0,0.0,0,5.790391445159912,0,5
NGSIM,Mod_NETSIM,17,11,567,567,56.7,0.6024060249328613,0.8528194427490234,129.00111389160156,166.9012451171875,5.592235088348389,0,-1,0,0,0.0,2.0,567,14.530778884887695,0,0.0,0,0.0,0,7.7619404792785645,2,7
NGSIM,Mod_NETSIM,17,12,258,258,25.8,0.4370794892311096,0.6209325194358826,19.28548240661621,25.81749153137207,2.2307138442993164,0,-1,0,0,0.0,2.0,258,2.3035051822662354,0,0.0,0,0.0,0,25.652851104736328,2,7
NGSIM,Mod_NETSIM,17,13,526,526,52.6,0.5536154508590698,0.7136664986610413,42.04294204711914,59.9676399230957,2.492203712463379,0,-1,1,178,0.33840304182509506,2.0,526,1.4210001230239868,0,0.0,0,0.0,0,6.615835189819336,0,5
NGSIM,Mod_NETSIM,17,14,175,175,17.5,0.6755512356758118,0.8514010906219482,0.5270196795463562,0.6925610303878784,0.3783552646636963,0,-1,1,71,0.4057142857142857,2.0,175,1.7609986066818237,0,0.0,0,0.0,0,14.300712585449219,1,6
NGSIM,Mod_NETSIM,17,15,257,257,25.700000000000003,0.5880993604660034,0.7707732319831848,58.134613037109375,75.75211334228516,5.770781993865967,0,-1,0,0,0.0,2.0,257,4.642482280731201,0,0.0,0,0.0,0,13.132853507995605,2,7
NGSIM,Mod_NETSIM,17,16,200,200,20.0,0.6535180807113647,0.9585718512535095,3.832587480545044,4.86580228805542,1.4111721515655518,0,-1,0,0,0.0,2.0,200,6.662257671356201,0,0.0,0,0.0,0,12.1281156539917,1,6
NGSIM,Mod_NETSIM,17,17,366,366,36.6,0.5624326467514038,0.6954267621040344,32.23971939086914,43.10923767089844,2.535895824432373,0,-1,0,0,0.0,2.0,366,2.4835407733917236,0,0.0,0,0.0,0,9.124552726745605,0,5
NGSIM,Mod_NETSIM,17,18,526,526,52.6,0.6427158713340759,0.9194809794425964,75.03614807128906,89.68315887451172,3.4151062965393066,0,-1,0,0,0.0,2.0,526,2.7199110984802246,0,0.0,0,0.0,0,10.725751876831055,2,7
NGSIM,Mod_NETSIM,17,19,687,687,68.7,0.8014209270477295,1.0843851566314697,13.372111320495605,14.404417037963867,5.112327575683594,1,103,1,39,0.056768558951965066,2.0,103,0.0,0,0.0,0,0.0,0,0.0,1,6
NGSIM,Mod_NETSIM,17,20,386,386,38.6,0.4777477979660034,0.7142117023468018,2.4172587394714355,3.301339626312256,0.8218907713890076,0,-1,0,0,0.0,2.0,386,2.6684184074401855,0,0.0,0,0.0,0,7.493443012237549,1,6
NGSIM,Mod_NETSIM,17,21,303,303,30.3,0.6922709941864014,0.9328804016113281,11.280683517456055,12.954792976379395,1.1958274841308594,0,-1,0,0,0.0,2.0,303,3.0677669048309326,0,0.0,0,0.0,0,28.1058349609375,0,5
NGSIM,Mod_NETSIM,17,22,678,678,67.8,0.8286543488502502,1.1032458543777466,55.845645904541016,79.17274475097656,3.234185218811035,0,-1,1,171,0.252212389380531,2.0,678,1.2596298456192017,0,0.0,0,0.0,0,3.036447048187256,0,5
NGSIM,Mod_NETSIM,17,23,223,223,22.3,0.5934837460517883,0.8538689017295837,7.652672290802002,9.174129486083984,1.199367880821228,0,-1,1,33,0.14798206278026907,2.0,223,1.3674792051315308,0,0.0,0,0.0,0,12.14722728729248,2,7
NGSIM,Mod_NETSIM,17,24,185,185,18.5,0.29224175214767456,0.48534780740737915,7.084557056427002,8.051926612854004,0.873306930065155,0,-1,0,0,0.0,2.0,185,3.170102119445801,0,0.0,0,0.0,0,15.068120002746582,0,5
NGSIM,Mod_NETSIM,17,25,317,317,31.700000000000003,0.6720070838928223,1.0645134449005127,9.942831039428711,12.295982360839844,1.7863363027572632,0,-1,1,41,0.12933753943217666,2.0,317,1.1870883703231812,0,0.0,0,0.0,0,7.18341064453125,1,6
