dataset,model,seed,event_id,available_future_steps,horizon_steps,horizon_seconds,mae_acc,rmse_acc,mae_spacing,rmse_spacing,mae_speed,collision,collision_step,unsafe_event,unsafe_frames,unsafe_frame_rate,unsafe_thw_threshold_seconds,thw_moving_frames,minimum_predicted_thw,negative_speed_attempts,negative_speed_attempt_rate,overspeed_attempts,overspeed_attempt_rate,numerical_failure,minimum_predicted_spacing,router_mean_Mamba,router_std_Mamba,router_top1_fraction_Mamba,router_mean_Gipps,router_std_Gipps,router_top1_fraction_Gipps,router_mean_GM,router_std_GM,router_top1_fraction_GM,router_mean_FVD,router_std_FVD,router_top1_fraction_FVD,router_mean_Wiedemann,router_std_Wiedemann,router_top1_fraction_Wiedemann,router_mean_NETSIM,router_std_NETSIM,router_top1_fraction_NETSIM,router_mean_Mod_NETSIM,router_std_Mod_NETSIM,router_top1_fraction_Mod_NETSIM,router_mean_Fritzsche,router_std_Fritzsche,router_top1_fraction_Fritzsche,contribution_mean_Mamba,contribution_std_Mamba,contribution_mean_Gipps,contribution_std_Gipps,contribution_mean_GM,contribution_std_GM,contribution_mean_FVD,contribution_std_FVD,contribution_mean_Wiedemann,contribution_std_Wiedemann,contribution_mean_NETSIM,contribution_std_NETSIM,contribution_mean_Mod_NETSIM,contribution_std_Mod_NETSIM,contribution_mean_Fritzsche,contribution_std_Fritzsche,contribution_mean_Transformer_shared,contribution_std_Transformer_shared,contribution_mean_IDM_shared,contribution_std_IDM_shared,evaluation_gpu_local,evaluation_gpu_physical
NGSIM,MoE_UniformExperts,73,0,590,590,59.0,0.5943917632102966,0.7696872353553772,5.657999038696289,6.989316463470459,0.8142674565315247,0,-1,0,0,0.0,2.0,590,2.6025514602661133,0,0.0,0,0.0,0,10.429540634155273,0.09999944269657135,0.00042286395910196006,0.0,0.09999944269657135,0.00042286395910196006,0.0,0.09999944269657135,0.00042286395910196006,0.0,0.09999944269657135,0.00042286395910196006,0.0,0.09999944269657135,0.00042286395910196006,0.0,0.09999944269657135,0.00042286395910196006,0.0,0.09999944269657135,0.00042286395910196006,0.0,0.09999944269657135,0.00042286395910196006,0.0,0.17683635652065277,0.08306478708982468,0.04153323918581009,0.027127834036946297,0.0792989432811737,0.05194283649325371,0.04404640942811966,0.028305964544415474,0.07551434636116028,0.06218141317367554,2.8093049877497833e-06,7.780392479617149e-06,0.0018747973954305053,0.008508812636137009,0.16925308108329773,0.10811213403940201,0.3109149634838104,0.13777780532836914,0.10072506964206696,0.04128392040729523,0,5
NGSIM,MoE_UniformExperts,73,1,415,415,41.5,0.36244818568229675,0.5036192536354065,5.630337715148926,6.298556327819824,0.6375843286514282,0,-1,0,0,0.0,2.0,415,2.477625608444214,0,0.0,0,0.0,0,8.272141456604004,0.09999985247850418,0.00016991468146443367,0.0,0.09999985247850418,0.00016991468146443367,0.0,0.09999985247850418,0.00016991468146443367,0.0,0.09999985247850418,0.00016991468146443367,0.0,0.09999985247850418,0.00016991468146443367,0.0,0.09999985247850418,0.00016991468146443367,0.0,0.09999985247850418,0.00016991468146443367,0.0,0.09999985247850418,0.00016991468146443367,0.0,0.18359039723873138,0.10525186359882355,0.04498070105910301,0.029397524893283844,0.09585732221603394,0.06614570319652557,0.04972855746746063,0.03497915714979172,0.0851091518998146,0.06721365451812744,6.855963147245347e-05,0.0001757888385327533,0.004988606553524733,0.017306746914982796,0.11596352607011795,0.0817507728934288,0.33357930183410645,0.18644848465919495,0.08613372594118118,0.03159719705581665,0,5
NGSIM,MoE_UniformExperts,73,2,458,458,45.800000000000004,0.5164809823036194,0.6935126185417175,4.97645902633667,5.129804611206055,0.407162070274353,0,-1,1,237,0.517467248908297,2.0,458,1.4484679698944092,0,0.0,0,0.0,0,10.022851943969727,0.09999972581863403,0.00027802836848422885,0.0,0.09999972581863403,0.00027802836848422885,0.0,0.09999972581863403,0.00027802836848422885,0.0,0.09999972581863403,0.00027802836848422885,0.0,0.09999972581863403,0.00027802836848422885,0.0,0.09999972581863403,0.00027802836848422885,0.0,0.09999972581863403,0.00027802836848422885,0.0,0.09999972581863403,0.00027802836848422885,0.0,0.14918841421604156,0.08183687925338745,0.03184545785188675,0.0216412041336298,0.07382085174322128,0.048883650451898575,0.02970174327492714,0.019919225946068764,0.058003149926662445,0.04620414972305298,0.0018066463526338339,0.011569148860871792,0.0008105587330646813,0.0059973993338644505,0.14462020993232727,0.04963218420743942,0.41384458541870117,0.1764371246099472,0.09635841846466064,0.033807940781116486,2,7
NGSIM,MoE_UniformExperts,73,3,507,507,50.7,0.5237431526184082,0.7213681936264038,13.024078369140625,13.892088890075684,0.7797762155532837,0,-1,0,0,0.0,2.0,507,2.7309272289276123,0,0.0,0,0.0,0,15.914863586425781,0.09999959915876389,0.00034928965033032,0.0,0.09999959915876389,0.00034928965033032,0.0,0.09999959915876389,0.00034928965033032,0.0,0.09999959915876389,0.00034928965033032,0.0,0.09999959915876389,0.00034928965033032,0.0,0.09999959915876389,0.00034928965033032,0.0,0.09999959915876389,0.00034928965033032,0.0,0.09999959915876389,0.00034928965033032,0.0,0.1844218373298645,0.07777809351682663,0.04589085653424263,0.02473193220794201,0.07220341265201569,0.057434871792793274,0.04228709265589714,0.03230082988739014,0.0737050473690033,0.07316642999649048,2.8252038930531853e-08,1.1368749852636029e-07,2.1438104624849075e-08,9.866960937188196e-08,0.13063479959964752,0.08511520177125931,0.34807780385017395,0.13676704466342926,0.10277923941612244,0.029726142063736916,2,7
NGSIM,MoE_UniformExperts,73,4,136,136,13.600000000000001,0.8559696674346924,1.0712506771087646,1.292222499847412,1.709580659866333,0.5044933557510376,0,-1,0,0,0.0,2.0,136,3.140256643295288,0,0.0,0,0.0,0,65.17823791503906,0.10000011324882507,0.0,0.0,0.10000011324882507,0.0,0.0,0.10000011324882507,0.0,0.0,0.10000011324882507,0.0,0.0,0.10000011324882507,0.0,0.0,0.10000011324882507,0.0,0.0,0.10000011324882507,0.0,0.0,0.10000011324882507,0.0,0.0,0.27571266889572144,0.05315065383911133,0.03979701176285744,0.02088078483939171,0.14944985508918762,0.029380615800619125,0.0001794366689864546,2.394734838162549e-05,0.20533017814159393,0.023753264918923378,1.1276885436275803e-20,4.735177968218761e-20,3.187619534373399e-31,0.0,0.07796287536621094,0.03221789002418518,0.22858810424804688,0.08528254181146622,0.02297980524599552,0.017672104761004448,1,6
NGSIM,MoE_UniformExperts,73,5,436,436,43.6,0.6470142602920532,0.8228427767753601,2.441178798675537,3.5267271995544434,0.48051396012306213,0,-1,0,0,0.0,2.0,436,2.551069498062134,0,0.0,0,0.0,0,9.044830322265625,0.09999978542327881,0.0002324149536434561,0.0,0.09999978542327881,0.0002324149536434561,0.0,0.09999978542327881,0.0002324149536434561,0.0,0.09999978542327881,0.0002324149536434561,0.0,0.09999978542327881,0.0002324149536434561,0.0,0.09999978542327881,0.0002324149536434561,0.0,0.09999978542327881,0.0002324149536434561,0.0,0.09999978542327881,0.0002324149536434561,0.0,0.193363755941391,0.088204525411129,0.04419739916920662,0.02355259284377098,0.08388714492321014,0.04852861911058426,0.04439640790224075,0.026377005502581596,0.06119130924344063,0.04011467844247818,4.49208018835634e-05,0.00014921420370228589,0.005281783174723387,0.017687061801552773,0.14262695610523224,0.08251994103193283,0.3266078233718872,0.13361096382141113,0.09840258955955505,0.04445745050907135,2,7
NGSIM,MoE_UniformExperts,73,6,443,443,44.300000000000004,0.5391523838043213,0.6827936172485352,4.480673313140869,5.662784576416016,0.8430130481719971,0,-1,1,48,0.10835214446952596,2.0,443,1.756093144416809,0,0.0,0,0.0,0,3.633991241455078,0.09999976307153702,0.00024979712907224894,0.0,0.09999976307153702,0.00024979712907224894,0.0,0.09999976307153702,0.00024979712907224894,0.0,0.09999976307153702,0.00024979712907224894,0.0,0.09999976307153702,0.00024979712907224894,0.0,0.09999976307153702,0.00024979712907224894,0.0,0.09999976307153702,0.00024979712907224894,0.0,0.09999976307153702,0.00024979712907224894,0.0,0.1817600280046463,0.11862941831350327,0.03206274285912514,0.020975923165678978,0.07072135806083679,0.0470406673848629,0.03187842667102814,0.02116679772734642,0.05662726238369942,0.039836056530475616,0.00314307096414268,0.01189444586634636,0.006683907937258482,0.017116302624344826,0.2009960263967514,0.09597436338663101,0.3087577819824219,0.1412011831998825,0.10736946761608124,0.040869418531656265,1,6
NGSIM,MoE_UniformExperts,73,7,392,392,39.2,0.4292490482330322,0.5529668927192688,5.238468647003174,5.99859619140625,0.6089887619018555,0,-1,1,110,0.28061224489795916,2.0,392,1.4631078243255615,0,0.0,0,0.0,0,5.515293121337891,0.09999993443489075,6.823938019806519e-05,0.0,0.09999993443489075,6.823938019806519e-05,0.0,0.09999993443489075,6.823938019806519e-05,0.0,0.09999993443489075,6.823938019806519e-05,0.0,0.09999993443489075,6.823938019806519e-05,0.0,0.09999993443489075,6.823938019806519e-05,0.0,0.09999993443489075,6.823938019806519e-05,0.0,0.09999993443489075,6.823938019806519e-05,0.0,0.22876891493797302,0.1359853744506836,0.0343928337097168,0.0181017704308033,0.07383675128221512,0.0505463182926178,0.030258122831583023,0.022688616067171097,0.05636974424123764,0.03332732245326042,0.0013172607868909836,0.002763984026387334,0.002693928312510252,0.011090447194874287,0.1751118153333664,0.07723516970872879,0.31160739064216614,0.1359780877828598,0.08564314246177673,0.03945454955101013,0,5
NGSIM,MoE_UniformExperts,73,8,516,516,51.6,0.4831185042858124,0.6320059299468994,2.50285005569458,2.9989013671875,0.5303230881690979,0,-1,0,0,0.0,2.0,516,2.8565263748168945,0,0.0,0,0.0,0,12.017034530639648,0.09999958425760269,0.00035850037238560617,0.0,0.09999958425760269,0.00035850037238560617,0.0,0.09999958425760269,0.00035850037238560617,0.0,0.09999958425760269,0.00035850037238560617,0.0,0.09999958425760269,0.00035850037238560617,0.0,0.09999958425760269,0.00035850037238560617,0.0,0.09999958425760269,0.00035850037238560617,0.0,0.09999958425760269,0.00035850037238560617,0.0,0.21125765144824982,0.08046716451644897,0.045311275869607925,0.023101236671209335,0.08696912229061127,0.051618631929159164,0.04916083440184593,0.02959689497947693,0.07536214590072632,0.050590962171554565,4.88662089992431e-06,1.716155202302616e-05,0.00382774556055665,0.015441033989191055,0.13539578020572662,0.07662589848041534,0.29868370294570923,0.1401207447052002,0.09402671456336975,0.03529858961701393,2,7
NGSIM,MoE_UniformExperts,73,9,481,481,48.1,0.45214608311653137,0.6051760315895081,7.995285987854004,9.509347915649414,0.601527988910675,0,-1,0,0,0.0,2.0,481,2.2545039653778076,0,0.0,0,0.0,0,14.35724925994873,0.09999966621398926,0.0003127121308352798,0.0,0.09999966621398926,0.0003127121308352798,0.0,0.09999966621398926,0.0003127121308352798,0.0,0.09999966621398926,0.0003127121308352798,0.0,0.09999966621398926,0.0003127121308352798,0.0,0.09999966621398926,0.0003127121308352798,0.0,0.09999966621398926,0.0003127121308352798,0.0,0.09999966621398926,0.0003127121308352798,0.0,0.16094033420085907,0.07935196906328201,0.03826773166656494,0.024440450593829155,0.07675542682409286,0.05631741136312485,0.03772692382335663,0.0286436565220356,0.06943722069263458,0.06438839435577393,1.0518065209907945e-06,2.6819188860827126e-06,4.644738510251045e-06,4.045430614496581e-05,0.131854847073555,0.08006663620471954,0.38469672203063965,0.14055965840816498,0.10031533241271973,0.035151414573192596,2,7
NGSIM,MoE_UniformExperts,73,10,399,399,39.900000000000006,0.6346949338912964,0.7807781100273132,9.102672576904297,11.37662410736084,0.8331549167633057,0,-1,0,0,0.0,2.0,399,2.372694492340088,0,0.0,0,0.0,0,8.963961601257324,0.09999990463256836,0.00010121535888174549,0.0,0.09999990463256836,0.00010121535888174549,0.0,0.09999990463256836,0.00010121535888174549,0.0,0.09999990463256836,0.00010121535888174549,0.0,0.09999990463256836,0.00010121535888174549,0.0,0.09999990463256836,0.00010121535888174549,0.0,0.09999990463256836,0.00010121535888174549,0.0,0.09999990463256836,0.00010121535888174549,0.0,0.16068346798419952,0.08848290890455246,0.04009466618299484,0.024529684334993362,0.08643979579210281,0.05026811733841896,0.04330237954854965,0.02779391035437584,0.07808367162942886,0.05689973756670952,2.243440758320503e-05,4.727312989416532e-05,0.0049317143857479095,0.017083358019590378,0.1975577175617218,0.11881047487258911,0.2866970896720886,0.12983496487140656,0.10218709707260132,0.05905104801058769,0,5
NGSIM,MoE_UniformExperts,73,11,567,567,56.7,0.600925087928772,0.8469432592391968,10.409263610839844,11.860698699951172,0.7745335102081299,0,-1,0,0,0.0,2.0,567,2.277655839920044,0,0.0,0,0.0,0,8.129663467407227,0.09999947994947433,0.00040600995998829603,0.0,0.09999947994947433,0.00040600995998829603,0.0,0.09999947994947433,0.00040600995998829603,0.0,0.09999947994947433,0.00040600995998829603,0.0,0.09999947994947433,0.00040600995998829603,0.0,0.09999947994947433,0.00040600995998829603,0.0,0.09999947994947433,0.00040600995998829603,0.0,0.09999947994947433,0.00040600995998829603,0.0,0.19115892052650452,0.08975816518068314,0.042516663670539856,0.026378270238637924,0.08163996040821075,0.059700459241867065,0.04214686155319214,0.029490938410162926,0.06873878091573715,0.05287467688322067,0.0002264916111016646,0.001165497349575162,0.004916221369057894,0.01703822799026966,0.16080032289028168,0.09899616241455078,0.30563119053840637,0.15056149661540985,0.10222451388835907,0.032731350511312485,2,7
